;a0c0;a0c1;a0c2;a1c0;a1c1;a1c2;a2c0;a2c1;a2c2;a3c0;a3c1;a3c2;dist_x;dist_y;time
9433;-78.0;-74.0;-86.0;-82.0;-60.0;-68.0;-62.0;-60.0;;-73.0;-75.0;-83.0;18.0;3.1000000000000005;00:19:47:363
9434;-77.0;;-86.0;-61.0;;-64.0;;-76.0;-61.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:19:47:473
9435;-74.0;-78.0;;-57.0;-60.0;;;;-76.0;-75.0;-73.0;-78.0;18.0;3.1000000000000005;00:19:47:577
9436;;-79.0;-70.0;-57.0;-63.0;-68.0;-66.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:47:677
9437;-78.0;-74.0;-86.0;-62.0;-60.0;;-62.0;-59.0;;-76.0;-67.0;-82.0;18.0;3.1000000000000005;00:19:47:780
9438;-78.0;;-86.0;-56.0;-77.0;-64.0;;-76.0;-61.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:19:47:883
9439;-74.0;-78.0;;-57.0;-60.0;;-71.0;;-76.0;-76.0;-75.0;-79.0;18.0;3.1000000000000005;00:19:47:984
9440;;-79.0;-70.0;-57.0;-63.0;-68.0;-63.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:48:082
9441;-78.0;;-86.0;-61.0;-60.0;-64.0;;-76.0;;-76.0;-67.0;-82.0;18.0;3.1000000000000005;00:19:48:189
9442;-74.0;-78.0;-72.0;-56.0;-77.0;-63.0;;-76.0;-61.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:19:48:298
9443;-74.0;-77.0;;-59.0;-61.0;;-64.0;;-76.0;-74.0;-72.0;-78.0;18.0;3.1000000000000005;00:19:48:401
9444;;-79.0;-70.0;;-60.0;-68.0;-63.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:48:510
9445;-79.0;;-85.0;-56.0;-60.0;-63.0;;-79.0;;-76.0;-67.0;-82.0;18.0;3.1000000000000005;00:19:48:612
9446;-75.0;-77.0;;-57.0;-60.0;-63.0;;;-76.0;-75.0;-73.0;-79.0;18.0;3.1000000000000005;00:19:48:717
9447;-75.0;-79.0;-71.0;-57.0;-60.0;-67.0;-65.0;;-76.0;-74.0;-72.0;-79.0;18.0;3.1000000000000005;00:19:48:819
9448;;-79.0;-70.0;;-60.0;-68.0;-63.0;-60.0;;-72.0;;-81.0;18.0;3.1000000000000005;00:19:48:921
9449;-78.0;;-86.0;-61.0;-60.0;-64.0;;-76.0;;-76.0;-67.0;-82.0;18.0;3.1000000000000005;00:19:49:024
9450;-74.0;-78.0;;-60.0;-59.0;-63.0;;;-76.0;-75.0;-73.0;-78.0;18.0;3.1000000000000005;00:19:49:130
9451;-76.0;-79.0;-70.0;-57.0;;-68.0;-64.0;;-76.0;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:49:231
9452;;-79.0;-70.0;-82.0;-60.0;-68.0;-66.0;-59.0;;-73.0;-75.0;-82.0;18.0;3.1000000000000005;00:19:49:338
9453;-78.0;;-86.0;-61.0;;-64.0;;-76.0;-72.0;-76.0;-67.0;-82.0;18.0;3.1000000000000005;00:19:49:443
9454;-74.0;-78.0;;-58.0;-60.0;-64.0;;;-76.0;-75.0;-73.0;-79.0;18.0;3.1000000000000005;00:19:49:545
9455;;-79.0;-70.0;-57.0;-63.0;-68.0;-63.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:49:645
9456;-79.0;-74.0;-85.0;-82.0;-60.0;-68.0;-66.0;-61.0;;-73.0;-75.0;-82.0;18.0;3.1000000000000005;00:19:49:750
9457;-78.0;;-85.0;-56.0;;-64.0;;-76.0;-61.0;-76.0;-67.0;-75.0;18.0;3.1000000000000005;00:19:49:854
9458;-74.0;-77.0;;-60.0;-60.0;;;;-77.0;-75.0;-72.0;-78.0;18.0;3.1000000000000005;00:19:49:961
9459;;-79.0;-70.0;-57.0;-63.0;-68.0;-65.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:50:063
9460;-78.0;-74.0;-85.0;-61.0;-60.0;;-62.0;-60.0;;-76.0;-67.0;-83.0;18.0;3.1000000000000005;00:19:50:168
9461;-78.0;;-86.0;-59.0;-77.0;-64.0;;-76.0;-61.0;-76.0;-67.0;-74.0;18.0;3.1000000000000005;00:19:50:270
9462;-74.0;-78.0;;-59.0;-60.0;;-73.0;;-77.0;-75.0;-73.0;-78.0;18.0;3.1000000000000005;00:19:50:370
9463;;-78.0;-70.0;-57.0;-63.0;-68.0;-62.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:50:474
9464;-77.0;;-86.0;-59.0;-60.0;-68.0;;-76.0;;-76.0;-67.0;-82.0;18.0;3.1000000000000005;00:19:50:577
9465;-74.0;-78.0;-72.0;-61.0;-77.0;-64.0;;-76.0;-65.0;-76.0;-67.0;-74.0;18.0;3.1000000000000005;00:19:50:682
9466;-74.0;-78.0;;-57.0;-60.0;;-65.0;;-76.0;-75.0;-72.0;-78.0;18.0;3.1000000000000005;00:19:50:785
9467;;-79.0;-70.0;;-60.0;-68.0;-63.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:50:889
9468;-77.0;;-86.0;-60.0;-60.0;-64.0;;-76.0;;-76.0;-67.0;-82.0;18.0;3.1000000000000005;00:19:50:996
9469;-74.0;-78.0;;-110.0;-60.0;-63.0;;;-76.0;-75.0;-73.0;-79.0;18.0;3.1000000000000005;00:19:51:099
9470;-75.0;-79.0;-70.0;-57.0;-60.0;-67.0;-64.0;;-76.0;-74.0;-72.0;-79.0;18.0;3.1000000000000005;00:19:51:200
9471;;-78.0;-70.0;;-60.0;-69.0;-62.0;-60.0;;-73.0;;-83.0;18.0;3.1000000000000005;00:19:51:311
9472;-77.0;;-86.0;-61.0;-60.0;-63.0;;-76.0;;-81.0;-67.0;-82.0;18.0;3.1000000000000005;00:19:51:412
9473;-74.0;-66.0;;-60.0;-60.0;-64.0;;;-76.0;-110.0;-73.0;-78.0;18.0;3.1000000000000005;00:19:51:518
9474;-75.0;-79.0;-70.0;-57.0;;-68.0;-60.0;;-76.0;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:51:621
9475;;-78.0;-70.0;-82.0;-60.0;-68.0;-63.0;-59.0;;-73.0;-77.0;-83.0;18.0;3.1000000000000005;00:19:51:721
9476;-77.0;;-86.0;-60.0;;-63.0;;-79.0;-72.0;-76.0;-67.0;-82.0;18.0;3.1000000000000005;00:19:51:825
9477;-74.0;-78.0;;-62.0;-60.0;-63.0;;;-76.0;-110.0;-73.0;-79.0;18.0;3.1000000000000005;00:19:51:927
9478;;-78.0;-70.0;-57.0;-63.0;-68.0;-63.0;;;-74.0;-72.0;-82.0;18.0;3.1000000000000005;00:19:52:033
9479;-78.0;-74.0;-86.0;-82.0;-60.0;-68.0;-63.0;-60.0;;-73.0;-76.0;-82.0;18.0;3.1000000000000005;00:19:52:139
9480;-77.0;;-86.0;-62.0;;-64.0;;-76.0;-61.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:19:52:240
9481;-74.0;-78.0;;-59.0;-60.0;;;;-76.0;-75.0;-72.0;-79.0;18.0;3.1000000000000005;00:19:52:344
9482;;-78.0;-70.0;-57.0;-63.0;-68.0;-62.0;;;-110.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:52:451
9483;-78.0;-74.0;-86.0;-61.0;-60.0;;-62.0;-59.0;;-110.0;-67.0;-83.0;18.0;3.1000000000000005;00:19:52:552
9484;-78.0;;-86.0;-60.0;-77.0;-63.0;;-76.0;-66.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:19:52:652
9485;-74.0;-78.0;;-59.0;-60.0;;-61.0;;-76.0;-76.0;-72.0;-78.0;18.0;3.1000000000000005;00:19:52:758
9486;;-78.0;-70.0;-57.0;-63.0;-68.0;-63.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:52:865
9487;-78.0;;-86.0;-59.0;-60.0;-64.0;;-76.0;;-76.0;-67.0;-82.0;18.0;3.1000000000000005;00:19:52:969
9488;-74.0;-77.0;-72.0;;-59.0;-63.0;;-76.0;-63.0;-76.0;;-74.0;18.0;3.1000000000000005;00:19:53:074
9489;-74.0;-77.0;;-59.0;-60.0;;-64.0;;-76.0;-74.0;-72.0;-78.0;18.0;3.1000000000000005;00:19:53:173
9490;;-78.0;-70.0;;-60.0;-68.0;-63.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:53:277
9491;-77.0;;-86.0;-61.0;-60.0;-64.0;;-76.0;;-76.0;-67.0;-83.0;18.0;3.1000000000000005;00:19:53:383
9492;-74.0;-77.0;;-60.0;-60.0;-63.0;;;-76.0;-75.0;-73.0;-81.0;18.0;3.1000000000000005;00:19:53:489
9493;-75.0;-78.0;-70.0;-56.0;-60.0;-67.0;-65.0;;-76.0;-74.0;-72.0;-79.0;18.0;3.1000000000000005;00:19:53:593
9494;;-79.0;-70.0;;-60.0;-68.0;-63.0;-60.0;;-73.0;-76.0;-83.0;18.0;3.1000000000000005;00:19:53:700
9495;-77.0;;-86.0;-61.0;;-63.0;;-76.0;;-76.0;-67.0;-82.0;18.0;3.1000000000000005;00:19:53:804
9496;-74.0;-78.0;;-60.0;-60.0;-63.0;;;-77.0;-75.0;-73.0;-78.0;18.0;3.1000000000000005;00:19:53:908
9497;-75.0;-78.0;-70.0;-57.0;;-68.0;-110.0;;-64.0;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:54:009
9498;-77.0;-74.0;-86.0;-82.0;-60.0;-68.0;-62.0;-59.0;;-73.0;-75.0;-82.0;18.0;3.1000000000000005;00:19:54:114
9499;-78.0;;-86.0;-59.0;;-64.0;;-76.0;-61.0;-110.0;-67.0;;18.0;3.1000000000000005;00:19:54:220
9500;-74.0;-78.0;;-54.0;-60.0;-64.0;;;-76.0;-75.0;-73.0;-78.0;18.0;3.1000000000000005;00:19:54:327
9501;;-79.0;-70.0;-59.0;-63.0;-68.0;-63.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:54:430
9502;-78.0;-74.0;-86.0;-60.0;-60.0;;-64.0;-59.0;;-76.0;-67.0;-83.0;18.0;3.1000000000000005;00:19:54:531
9503;-78.0;;-86.0;-60.0;-77.0;-64.0;;-76.0;-61.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:19:54:635
9504;-74.0;-77.0;;-57.0;-60.0;;-64.0;;-76.0;-75.0;-73.0;-79.0;18.0;3.1000000000000005;00:19:54:745
9505;;-78.0;-70.0;-57.0;-63.0;-68.0;-62.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:54:845
9506;-78.0;;-86.0;-61.0;-60.0;-64.0;;-76.0;;-76.0;-67.0;-83.0;18.0;3.1000000000000005;00:19:54:952
9507;-74.0;-78.0;-72.0;-61.0;-77.0;-64.0;;-76.0;-64.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:19:55:051
9508;-73.0;-77.0;;-57.0;-60.0;;-65.0;;-76.0;;-72.0;-78.0;18.0;3.1000000000000005;00:19:55:152
9509;;-79.0;-70.0;-57.0;-63.0;-68.0;-63.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:55:257
9510;-77.0;;-86.0;-61.0;-60.0;-64.0;;-76.0;;-110.0;-70.0;-83.0;18.0;3.1000000000000005;00:19:55:358
9511;-74.0;-77.0;-72.0;;-60.0;-63.0;;-76.0;-61.0;-75.0;-73.0;-79.0;18.0;3.1000000000000005;00:19:55:465
9512;-74.0;-78.0;;-59.0;-60.0;-67.0;-64.0;;-76.0;-74.0;-72.0;-79.0;18.0;3.1000000000000005;00:19:55:565
9513;;-78.0;-70.0;;-60.0;-68.0;-62.0;-72.0;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:55:668
9514;-77.0;;-86.0;-56.0;-60.0;-63.0;;-76.0;;-76.0;-67.0;-82.0;18.0;3.1000000000000005;00:19:55:772
9515;-74.0;-78.0;;-60.0;-60.0;-64.0;;;-76.0;-76.0;-74.0;-78.0;18.0;3.1000000000000005;00:19:55:882
9516;-75.0;-78.0;-70.0;-59.0;;-68.0;-67.0;;-76.0;-74.0;-72.0;-78.0;18.0;3.1000000000000005;00:19:55:984
9517;;-78.0;-70.0;-82.0;-60.0;-68.0;-62.0;-59.0;;-73.0;-75.0;-82.0;18.0;3.1000000000000005;00:19:56:092
9518;-77.0;;-86.0;-61.0;;-64.0;;-76.0;-71.0;-76.0;-67.0;-82.0;18.0;3.1000000000000005;00:19:56:201
9519;-74.0;-77.0;;-60.0;-59.0;-64.0;;;-76.0;-75.0;-73.0;-78.0;18.0;3.1000000000000005;00:19:56:307
9520;;-78.0;-70.0;-57.0;-63.0;-68.0;-65.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:56:416
9521;-77.0;-74.0;-86.0;-61.0;-60.0;;-63.0;-60.0;;-76.0;-67.0;-82.0;18.0;3.1000000000000005;00:19:56:524
9522;-78.0;;-84.0;-61.0;-77.0;-63.0;;-76.0;-61.0;-75.0;-68.0;-74.0;18.0;3.1000000000000005;00:19:56:631
9523;-74.0;-66.0;;-57.0;-60.0;;-65.0;;-76.0;-75.0;-73.0;-78.0;18.0;3.1000000000000005;00:19:56:738
9524;;-78.0;-70.0;-59.0;-63.0;-68.0;-62.0;;;-72.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:56:843
9525;-77.0;;-86.0;-61.0;-60.0;-64.0;;-76.0;;-110.0;-67.0;-83.0;18.0;3.1000000000000005;00:19:56:947
9526;-74.0;-77.0;-72.0;;-60.0;-64.0;;-76.0;-61.0;-75.0;-72.0;-79.0;18.0;3.1000000000000005;00:19:57:051
9527;-74.0;-77.0;;-57.0;-60.0;-67.0;-65.0;;-76.0;-110.0;-72.0;-78.0;18.0;3.1000000000000005;00:19:57:152
9528;;-78.0;-70.0;;-60.0;-68.0;-63.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:57:254
9529;-77.0;;-86.0;-59.0;-60.0;-64.0;;-76.0;;-110.0;-67.0;-83.0;18.0;3.1000000000000005;00:19:57:356
9530;-74.0;-77.0;;-63.0;-60.0;-63.0;;;-77.0;-76.0;-73.0;-78.0;18.0;3.1000000000000005;00:19:57:466
9531;-75.0;-78.0;-70.0;-57.0;-60.0;-67.0;-64.0;;-76.0;-74.0;-72.0;-79.0;18.0;3.1000000000000005;00:19:57:572
9532;;-78.0;-70.0;-110.0;-60.0;-68.0;-63.0;-60.0;;-73.0;-75.0;-83.0;18.0;3.1000000000000005;00:19:57:681
9533;-78.0;;-86.0;-61.0;;-64.0;;-76.0;;-76.0;-67.0;-83.0;18.0;3.1000000000000005;00:19:57:781
9534;-74.0;-77.0;;-60.0;-60.0;-64.0;;;-76.0;-75.0;-73.0;-79.0;18.0;3.1000000000000005;00:19:57:893
9535;;-78.0;-70.0;-57.0;-63.0;-68.0;-63.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:58:000
9536;-78.0;-74.0;-85.0;-61.0;-60.0;;-62.0;-59.0;;-110.0;-75.0;-82.0;18.0;3.1000000000000005;00:19:58:106
9537;-78.0;;-86.0;-60.0;-77.0;-64.0;;-76.0;-60.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:19:58:210
9538;-74.0;-77.0;;-57.0;-60.0;;-71.0;;-76.0;-75.0;-73.0;-78.0;18.0;3.1000000000000005;00:19:58:319
9539;;-78.0;-70.0;-59.0;-63.0;-68.0;-63.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:58:428
9540;-78.0;;-85.0;-61.0;-60.0;-64.0;;-76.0;;-76.0;-67.0;-82.0;18.0;3.1000000000000005;00:19:58:531
9541;-74.0;-78.0;-72.0;;-60.0;-63.0;;-76.0;-66.0;-110.0;-73.0;-78.0;18.0;3.1000000000000005;00:19:58:639
9542;-74.0;-78.0;;-57.0;-60.0;-67.0;-65.0;;-76.0;-110.0;-72.0;-78.0;18.0;3.1000000000000005;00:19:58:747
9543;;-79.0;-70.0;;-60.0;-68.0;-65.0;-72.0;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:58:848
9544;-78.0;;-86.0;-61.0;-60.0;-64.0;;-76.0;;-76.0;-67.0;-82.0;18.0;3.1000000000000005;00:19:58:957
9545;-74.0;-77.0;;-56.0;-60.0;-64.0;;;-76.0;-75.0;-73.0;-79.0;18.0;3.1000000000000005;00:19:59:059
9546;-75.0;-79.0;-70.0;-57.0;-60.0;-66.0;-66.0;;-76.0;-74.0;-72.0;-78.0;18.0;3.1000000000000005;00:19:59:161
9547;;-78.0;-70.0;;-60.0;-68.0;-64.0;-60.0;;-73.0;-76.0;-82.0;18.0;3.1000000000000005;00:19:59:266
9548;-78.0;;-86.0;-61.0;;-63.0;;-76.0;;-76.0;-68.0;-83.0;18.0;3.1000000000000005;00:19:59:366
9549;-74.0;-77.0;;-60.0;-60.0;-64.0;;;-76.0;-75.0;-72.0;-79.0;18.0;3.1000000000000005;00:19:59:475
9550;;-78.0;-70.0;-59.0;-63.0;-68.0;-62.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:59:584
9551;-78.0;-73.0;-85.0;-83.0;-60.0;-68.0;-63.0;-59.0;;-73.0;-76.0;-82.0;18.0;3.1000000000000005;00:19:59:690
9552;-77.0;;-85.0;-56.0;;-64.0;;-76.0;-64.0;-76.0;-67.0;;18.0;3.1000000000000005;00:19:59:791
9553;-73.0;-77.0;;-57.0;-60.0;;;;-76.0;-75.0;-73.0;-78.0;18.0;3.1000000000000005;00:19:59:901
9554;;-78.0;-70.0;-57.0;-63.0;-68.0;-62.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:20:00:007
9555;-78.0;;-86.0;-60.0;-60.0;;;-76.0;;-76.0;-67.0;-83.0;18.0;3.1000000000000005;00:20:00:110
9556;-74.0;-66.0;-72.0;-60.0;-77.0;-63.0;;-76.0;-66.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:20:00:218
9557;-74.0;-78.0;;-57.0;-60.0;;-64.0;;-76.0;;-72.0;-79.0;18.0;3.1000000000000005;00:20:00:319
9558;;-78.0;-70.0;-59.0;-63.0;-68.0;-63.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:20:00:425
9559;-78.0;;-86.0;-61.0;-60.0;-64.0;;-76.0;;-76.0;-67.0;-82.0;18.0;3.1000000000000005;00:20:00:532
9560;-74.0;-77.0;;-62.0;-60.0;-64.0;;;-76.0;-75.0;-73.0;-78.0;18.0;3.1000000000000005;00:20:00:642
9561;-75.0;-78.0;-70.0;-59.0;-59.0;-67.0;-65.0;;-76.0;-74.0;-72.0;-78.0;18.0;3.1000000000000005;00:20:00:748
9562;;-79.0;-70.0;;-60.0;-68.0;-63.0;-60.0;;-73.0;;-82.0;18.0;3.1000000000000005;00:20:00:851
9563;-78.0;;-84.0;-61.0;-60.0;-63.0;;-76.0;;-76.0;-67.0;-82.0;18.0;3.1000000000000005;00:20:00:951
9564;-74.0;-77.0;;-62.0;-60.0;-63.0;;;-77.0;-75.0;-73.0;-78.0;18.0;3.1000000000000005;00:20:01:056
9565;-75.0;-79.0;-70.0;-57.0;;-68.0;-65.0;;-76.0;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:20:01:159
9566;;-79.0;-70.0;-82.0;-60.0;-68.0;-62.0;-59.0;;-73.0;-75.0;-82.0;18.0;3.1000000000000005;00:20:01:263
9567;-78.0;;-85.0;-59.0;;-63.0;-110.0;-72.0;-70.0;-76.0;-67.0;-83.0;18.0;3.1000000000000005;00:20:01:370
9568;-74.0;-78.0;;-60.0;-60.0;-63.0;;;-76.0;-75.0;-73.0;-79.0;18.0;3.1000000000000005;00:20:01:472
9569;;-79.0;-70.0;-57.0;-63.0;-68.0;-65.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:20:01:579
9570;-78.0;-74.0;-85.0;-110.0;-60.0;;-63.0;-60.0;;-110.0;-78.0;-82.0;18.0;3.1000000000000005;00:20:01:682
9571;-78.0;;-86.0;-61.0;-77.0;-63.0;;-76.0;-61.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:20:01:793
9572;-74.0;-78.0;;-57.0;-60.0;;-110.0;;-76.0;-75.0;-73.0;-79.0;18.0;3.1000000000000005;00:20:01:895
9573;;-79.0;-70.0;-57.0;-63.0;-68.0;-63.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:20:01:997
9574;-78.0;;-85.0;-61.0;-60.0;-64.0;;-78.0;;-76.0;-67.0;-82.0;18.0;3.1000000000000005;00:20:02:101
9575;-74.0;-78.0;-72.0;-56.0;-78.0;-64.0;;-76.0;-64.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:20:02:202
9576;-74.0;-78.0;;-57.0;-60.0;;-67.0;;-76.0;-75.0;-73.0;-79.0;18.0;3.1000000000000005;00:20:02:304
9577;;-78.0;-70.0;-56.0;-63.0;-68.0;-62.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:20:02:407
9578;-78.0;;-86.0;-60.0;-60.0;-64.0;;-76.0;;-76.0;-67.0;-83.0;18.0;3.1000000000000005;00:20:02:513
9579;-74.0;-78.0;-72.0;;-60.0;-63.0;;-76.0;-64.0;-75.0;-73.0;-78.0;18.0;3.1000000000000005;00:20:02:618
9580;-74.0;-78.0;;-57.0;-60.0;-67.0;-67.0;;-76.0;-74.0;-72.0;-80.0;18.0;3.1000000000000005;00:20:02:723
9581;;-79.0;-70.0;;-60.0;-68.0;-63.0;-70.0;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:20:02:828
9582;-78.0;;-87.0;-59.0;-60.0;-64.0;;-76.0;;-76.0;-67.0;-83.0;18.0;3.1000000000000005;00:20:02:932
9583;-74.0;-78.0;;-62.0;-60.0;-64.0;;;-76.0;-76.0;-73.0;-78.0;18.0;3.1000000000000005;00:20:03:044
9584;-75.0;-78.0;-70.0;-59.0;;-68.0;-60.0;;-76.0;-110.0;-72.0;-81.0;18.0;3.1000000000000005;00:20:03:149
9585;-70.0;-79.0;-76.0;-83.0;-59.0;-68.0;-64.0;-59.0;;-73.0;-75.0;-82.0;18.0;3.1000000000000005;00:20:03:257
9586;-78.0;;-86.0;-61.0;;-64.0;;-76.0;-60.0;-76.0;-67.0;-83.0;18.0;3.1000000000000005;00:20:03:361
9587;-74.0;-78.0;;-58.0;-60.0;-64.0;;;-76.0;-75.0;-73.0;-78.0;18.0;3.1000000000000005;00:20:03:460
9588;;-79.0;-70.0;-59.0;-63.0;-68.0;-63.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:20:03:564
9589;-78.0;-74.0;-86.0;-61.0;-60.0;;-63.0;-59.0;;-110.0;-75.0;-82.0;18.0;3.1000000000000005;00:20:03:674
9590;-78.0;;-85.0;-56.0;;-64.0;;-76.0;-61.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:20:03:776
9591;-74.0;-78.0;;-59.0;-60.0;;;;-76.0;-75.0;-73.0;-78.0;18.0;3.1000000000000005;00:20:03:878
9592;;-79.0;-70.0;-57.0;-63.0;-68.0;-62.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:20:03:979
9593;-78.0;;-86.0;-60.0;-60.0;;-110.0;-75.0;;-76.0;-68.0;-82.0;18.0;3.1000000000000005;00:20:04:084
9594;-110.0;;-72.0;-59.0;-77.0;-63.0;;-76.0;-61.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:20:04:185
9595;-74.0;-77.0;;-59.0;-60.0;;-64.0;;-76.0;-75.0;-73.0;-78.0;18.0;3.1000000000000005;00:20:04:290
9596;;-79.0;-70.0;-57.0;-63.0;-68.0;-66.0;;;-110.0;-72.0;-81.0;18.0;3.1000000000000005;00:20:04:398
9597;-78.0;;-86.0;-61.0;-60.0;-64.0;;-76.0;;-76.0;-67.0;-83.0;18.0;3.1000000000000005;00:20:04:506
9598;-74.0;-78.0;-72.0;;-61.0;-64.0;;-76.0;-61.0;-75.0;-73.0;-78.0;18.0;3.1000000000000005;00:20:04:605
9599;-73.0;-78.0;;-57.0;-60.0;-67.0;-64.0;;-76.0;-74.0;-72.0;-78.0;18.0;3.1000000000000005;00:20:04:714
9600;;-78.0;-70.0;;-60.0;-68.0;-63.0;-72.0;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:20:04:814
9601;-78.0;;-86.0;-61.0;-61.0;-64.0;;-76.0;;-76.0;-67.0;-83.0;18.0;3.1000000000000005;00:20:04:926
9602;-74.0;-78.0;;-60.0;-60.0;-64.0;;;-76.0;-110.0;;-79.0;18.0;3.1000000000000005;00:20:05:036
9603;-75.0;-79.0;-70.0;-57.0;;-68.0;-65.0;;-76.0;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:20:05:139
9604;;-79.0;-70.0;-83.0;-60.0;-68.0;-65.0;-59.0;;-72.0;-76.0;-82.0;18.0;3.1000000000000005;00:20:05:243
9605;-78.0;;-86.0;-64.0;;-63.0;-110.0;-72.0;-70.0;-110.0;-67.0;-83.0;18.0;3.1000000000000005;00:20:05:345
9606;-74.0;-77.0;;-62.0;-60.0;-64.0;;;-76.0;-75.0;-73.0;-78.0;18.0;3.1000000000000005;00:20:05:454
9607;;-79.0;-70.0;-59.0;-63.0;-68.0;-62.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:20:05:558
9608;-78.0;-74.0;-86.0;-61.0;-60.0;;-62.0;-59.0;;-110.0;-76.0;-82.0;18.0;3.1000000000000005;00:20:05:660
9609;-78.0;;-86.0;-59.0;;-64.0;;-76.0;-64.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:20:05:763
9610;-73.0;-77.0;;-53.0;-60.0;;;;-76.0;-76.0;-73.0;-79.0;18.0;3.1000000000000005;00:20:05:860
9611;;-79.0;-70.0;-57.0;-63.0;-68.0;-62.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:20:05:961
9612;-78.0;;-87.0;-61.0;-60.0;;-110.0;-59.0;;-76.0;-67.0;-82.0;18.0;3.1000000000000005;00:20:06:070
9613;-74.0;-77.0;-73.0;-60.0;-77.0;-63.0;;-76.0;-63.0;-76.0;-68.0;-74.0;18.0;3.1000000000000005;00:20:06:176
9614;-74.0;-77.0;;-56.0;-61.0;;-64.0;;-76.0;-110.0;-75.0;-81.0;18.0;3.1000000000000005;00:20:06:280
9615;;-79.0;-71.0;-57.0;-63.0;-68.0;-65.0;;;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:20:06:388
9616;-78.0;;-86.0;-64.0;-60.0;-64.0;;-76.0;;-76.0;-67.0;-82.0;18.0;3.1000000000000005;00:20:06:496
9617;-74.0;-77.0;;;-60.0;-64.0;-110.0;;-61.0;-76.0;-73.0;-78.0;18.0;3.1000000000000005;00:20:06:599
9618;-74.0;;-71.0;-57.0;-60.0;-67.0;-65.0;;-76.0;-74.0;-72.0;-78.0;18.0;3.1000000000000005;00:20:06:702
9619;;-79.0;-71.0;;-60.0;-68.0;-63.0;-60.0;;-73.0;;-83.0;18.0;3.1000000000000005;00:20:06:810
9620;-78.0;;-86.0;-61.0;-61.0;-64.0;;-76.0;;-76.0;-67.0;-83.0;18.0;3.1000000000000005;00:20:06:910
9621;-74.0;-77.0;;-58.0;-60.0;-64.0;;;-76.0;-75.0;-73.0;-78.0;18.0;3.1000000000000005;00:20:07:013
9622;-75.0;-79.0;-70.0;-57.0;;-68.0;-65.0;;-76.0;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:20:07:121
