;a0c0;a0c1;a0c2;a1c0;a1c1;a1c2;a2c0;a2c1;a2c2;a3c0;a3c1;a3c2;dist_x;dist_y;time
38458;-75.0;-61.0;-68.0;-76.0;-81.0;-79.0;-82.0;-83.0;-89.0;-67.0;-75.0;-75.0;8.0;3.1;00:11:51:546
38460;-69.0;-68.0;-70.0;-78.0;-72.0;-78.0;-85.0;-86.0;-80.0;-64.0;-75.0;-66.0;8.0;3.1;00:11:51:752
38464;-67.0;-63.0;-70.0;-78.0;-72.0;-78.0;-85.0;-83.0;-80.0;-64.0;-75.0;-63.0;8.0;3.1;00:11:52:171
38468;-70.0;-63.0;-70.0;-78.0;-72.0;-78.0;-85.0;-83.0;-81.0;-64.0;-74.0;-63.0;8.0;3.1;00:11:52:593
38470;-75.0;-61.0;-68.0;-76.0;-72.0;-79.0;-82.0;-80.0;-90.0;-64.0;-72.0;-75.0;8.0;3.1;00:11:52:804
38472;-68.0;-62.0;-70.0;-76.0;-78.0;-78.0;-85.0;-83.0;-81.0;-64.0;-75.0;-63.0;8.0;3.1;00:11:53:009
38474;-70.0;-67.0;-68.0;-76.0;-72.0;-79.0;-82.0;-80.0;-89.0;-64.0;-72.0;-75.0;8.0;3.1;00:11:53:217
38478;-67.0;-67.0;-68.0;-76.0;-72.0;-79.0;-85.0;-81.0;-89.0;-64.0;-72.0;-75.0;8.0;3.1;00:11:53:633
38482;-64.0;-67.0;-68.0;-76.0;-72.0;-79.0;-85.0;-86.0;-89.0;-64.0;-72.0;-75.0;8.0;3.1;00:11:54:044
38486;-67.0;-67.0;-67.0;-78.0;-72.0;-76.0;-85.0;-86.0;-90.0;-64.0;-72.0;-75.0;8.0;3.1;00:11:54:466
38488;-75.0;-63.0;-68.0;-76.0;-78.0;-78.0;-88.0;-83.0;-81.0;-67.0;-75.0;-75.0;8.0;3.1;00:11:54:677
38490;-67.0;-67.0;-67.0;-79.0;-78.0;-76.0;-85.0;-86.0;-89.0;-74.0;-72.0;-75.0;8.0;3.1;00:11:54:880
38492;-75.0;-62.0;-68.0;-76.0;-78.0;-78.0;-88.0;-83.0;-89.0;-67.0;-75.0;-75.0;8.0;3.1;00:11:55:088
38496;-75.0;-62.0;-68.0;-79.0;-78.0;-78.0;-82.0;-83.0;-89.0;-67.0;-75.0;-75.0;8.0;3.1;00:11:55:505
38500;-75.0;-61.0;-68.0;-76.0;-80.0;-79.0;-82.0;-83.0;-90.0;-67.0;-75.0;-75.0;8.0;3.1;00:11:55:920
38502;-67.0;-63.0;-70.0;-78.0;-72.0;-77.0;-85.0;-86.0;-80.0;-64.0;-75.0;-67.0;8.0;3.1;00:11:56:130
38506;-64.0;-63.0;-70.0;-78.0;-72.0;-78.0;-85.0;-83.0;-80.0;-64.0;-75.0;-63.0;8.0;3.1;00:11:56:559
38510;-68.0;-63.0;-70.0;-76.0;-78.0;-78.0;-89.0;-83.0;-81.0;-64.0;-74.0;-63.0;8.0;3.1;00:11:56:979
38512;-70.0;-67.0;-68.0;-76.0;-72.0;-79.0;-82.0;-80.0;-90.0;-64.0;-72.0;-75.0;8.0;3.1;00:11:57:191
38516;-67.0;-67.0;-68.0;-76.0;-72.0;-79.0;-85.0;-81.0;-89.0;-64.0;-72.0;-75.0;8.0;3.1;00:11:57:615
38518;-68.0;-63.0;-70.0;-77.0;-78.0;-78.0;-82.0;-83.0;-81.0;-66.0;-75.0;-62.0;8.0;3.1;00:11:57:827
38522;-75.0;-62.0;-65.0;-76.0;-78.0;-78.0;-89.0;-83.0;-80.0;-67.0;-75.0;-75.0;8.0;3.1;00:11:58:244
38524;-67.0;-67.0;-67.0;-78.0;-72.0;-76.0;-84.0;-86.0;-89.0;-74.0;-72.0;-75.0;8.0;3.1;00:11:58:450
38528;-68.0;-62.0;-70.0;-76.0;-78.0;-79.0;-82.0;-81.0;-81.0;-64.0;-72.0;-63.0;8.0;3.1;00:11:58:967
38530;-70.0;-67.0;-67.0;-78.0;-72.0;-76.0;-82.0;-86.0;-89.0;-64.0;-63.0;-64.0;8.0;3.1;00:11:59:283
38534;-67.0;-63.0;-70.0;-78.0;-72.0;-78.0;-85.0;-86.0;-80.0;-64.0;-75.0;-63.0;8.0;3.1;00:11:59:706
38536;-75.0;-61.0;-68.0;-76.0;-82.0;-79.0;-82.0;-83.0;-89.0;-67.0;-75.0;-62.0;8.0;3.1;00:11:59:919
38538;-67.0;-63.0;-70.0;-78.0;-72.0;-77.0;-88.0;-83.0;-80.0;-64.0;-75.0;-64.0;8.0;3.1;00:12:00:131
38540;-75.0;-61.0;-68.0;-76.0;-81.0;-79.0;-82.0;-83.0;-82.0;-74.0;-64.0;-75.0;8.0;3.1;00:12:00:338
38542;-67.0;-62.0;-70.0;-78.0;-72.0;-78.0;-85.0;-83.0;-81.0;-64.0;-75.0;-63.0;8.0;3.1;00:12:00:539
38544;-75.0;-61.0;-68.0;-76.0;-72.0;-79.0;-82.0;-80.0;-90.0;-64.0;-72.0;-75.0;8.0;3.1;00:12:00:750
38546;-68.0;-63.0;-70.0;-76.0;-78.0;-78.0;-85.0;-83.0;-81.0;-64.0;-63.0;-63.0;8.0;3.1;00:12:00:963
38548;-67.0;-67.0;-68.0;-76.0;-72.0;-79.0;-86.0;-80.0;-89.0;-65.0;-72.0;-75.0;8.0;3.1;00:12:01:178
38550;-68.0;-62.0;-70.0;-76.0;-78.0;-78.0;-86.0;-83.0;-81.0;-66.0;-75.0;-62.0;8.0;3.1;00:12:01:390
38552;-67.0;-67.0;-68.0;-76.0;-72.0;-79.0;-85.0;-86.0;-90.0;-64.0;-72.0;-75.0;8.0;3.1;00:12:01:596
38554;-68.0;-62.0;-70.0;-76.0;-78.0;-78.0;-85.0;-84.0;-81.0;-66.0;-75.0;-62.0;8.0;3.1;00:12:01:804
38556;-70.0;-67.0;-67.0;-78.0;-72.0;-76.0;-85.0;-87.0;-89.0;-64.0;-73.0;-75.0;8.0;3.1;00:12:02:016
38558;-75.0;-62.0;-68.0;-76.0;-78.0;-78.0;-88.0;-83.0;-81.0;-67.0;-75.0;-75.0;8.0;3.1;00:12:02:227
38562;-75.0;-62.0;-68.0;-76.0;-78.0;-78.0;-89.0;-83.0;-90.0;-67.0;-75.0;-75.0;8.0;3.1;00:12:02:644
38564;-67.0;-67.0;-67.0;-78.0;-72.0;-76.0;-82.0;-86.0;-89.0;-64.0;-63.0;-64.0;8.0;3.1;00:12:02:855
38568;-64.0;-68.0;-70.0;-78.0;-72.0;-78.0;-85.0;-86.0;-80.0;-65.0;-75.0;-63.0;8.0;3.1;00:12:03:275
38570;-75.0;-61.0;-68.0;-76.0;-81.0;-79.0;-82.0;-83.0;-90.0;-67.0;-75.0;-62.0;8.0;3.1;00:12:03:482
38572;-67.0;-62.0;-70.0;-78.0;-72.0;-78.0;-85.0;-83.0;-80.0;-64.0;-75.0;-63.0;8.0;3.1;00:12:03:694
38574;-75.0;-61.0;-68.0;-76.0;-81.0;-79.0;-83.0;-83.0;-89.0;-74.0;-64.0;-75.0;8.0;3.1;00:12:03:913
38578;-75.0;-61.0;-68.0;-78.0;-72.0;-79.0;-82.0;-81.0;-89.0;-64.0;-72.0;-75.0;8.0;3.1;00:12:04:328
38582;-67.0;-67.0;-68.0;-76.0;-72.0;-79.0;-83.0;-81.0;-89.0;-64.0;-72.0;-75.0;8.0;3.1;00:12:04:745
38584;-68.0;-62.0;-70.0;-77.0;-78.0;-78.0;-85.0;-83.0;-81.0;-64.0;-62.0;-67.0;8.0;3.1;00:12:04:952
38586;-67.0;-67.0;-68.0;-76.0;-72.0;-79.0;-85.0;-80.0;-90.0;-64.0;-72.0;-75.0;8.0;3.1;00:12:05:160
38588;-68.0;-62.0;-70.0;-76.0;-78.0;-78.0;-85.0;-83.0;-81.0;-66.0;-75.0;-62.0;8.0;3.1;00:12:05:375
38592;-75.0;-63.0;-65.0;-76.0;-78.0;-78.0;-82.0;-83.0;-81.0;-67.0;-75.0;-75.0;8.0;3.1;00:12:05:791
38596;-75.0;-62.0;-68.0;-76.0;-78.0;-78.0;-89.0;-83.0;-81.0;-67.0;-74.0;-75.0;8.0;3.1;00:12:06:205
38600;-74.0;-62.0;-68.0;-76.0;-78.0;-78.0;-88.0;-82.0;-89.0;-67.0;-75.0;-75.0;8.0;3.1;00:12:06:631
38602;-68.0;-67.0;-67.0;-78.0;-72.0;-78.0;-85.0;-86.0;-80.0;-64.0;-75.0;-63.0;8.0;3.1;00:12:06:846
38606;-68.0;-63.0;-70.0;-78.0;-72.0;-78.0;-88.0;-83.0;-80.0;-64.0;-75.0;-65.0;8.0;3.1;00:12:07:277
38610;-67.0;-63.0;-70.0;-78.0;-72.0;-78.0;-85.0;-83.0;-81.0;-64.0;-75.0;-63.0;8.0;3.1;00:12:07:696
38612;-75.0;-61.0;-68.0;-76.0;-72.0;-79.0;-82.0;-81.0;-89.0;-64.0;-72.0;-75.0;8.0;3.1;00:12:07:912
38614;-68.0;-62.0;-70.0;-77.0;-78.0;-78.0;-85.0;-83.0;-81.0;-64.0;-63.0;-63.0;8.0;3.1;00:12:08:123
38620;-67.0;-67.0;-68.0;-76.0;-72.0;-79.0;-84.0;-86.0;-90.0;-64.0;-72.0;-75.0;8.0;3.1;00:12:08:752
38622;-68.0;-62.0;-70.0;-76.0;-78.0;-78.0;-85.0;-84.0;-81.0;-66.0;-75.0;-62.0;8.0;3.1;00:12:08:958
38624;-64.0;-67.0;-67.0;-78.0;-72.0;-76.0;-85.0;-86.0;-89.0;-64.0;-72.0;-75.0;8.0;3.1;00:12:09:170
38626;-75.0;-62.0;-68.0;-76.0;-78.0;-78.0;-88.0;-83.0;-81.0;-67.0;-75.0;-75.0;8.0;3.1;00:12:09:387
38630;-75.0;-62.0;-68.0;-76.0;-78.0;-78.0;-89.0;-83.0;-90.0;-67.0;-75.0;-75.0;8.0;3.1;00:12:09:807
38632;-67.0;-67.0;-67.0;-78.0;-72.0;-76.0;-82.0;-86.0;-89.0;-64.0;-62.0;-64.0;8.0;3.1;00:12:10:017
38634;-75.0;-61.0;-68.0;-76.0;-80.0;-79.0;-82.0;-83.0;-89.0;-67.0;-75.0;-75.0;8.0;3.1;00:12:10:228
38644;-67.0;-62.0;-70.0;-78.0;-72.0;-78.0;-85.0;-83.0;-80.0;-64.0;-75.0;-63.0;8.0;3.1;00:12:11:263
38646;-75.0;-61.0;-68.0;-76.0;-80.0;-79.0;-82.0;-83.0;-82.0;-74.0;-64.0;-75.0;8.0;3.1;00:12:11:473
38648;-68.0;-62.0;-70.0;-76.0;-77.0;-78.0;-88.0;-83.0;-81.0;-64.0;-75.0;-66.0;8.0;3.1;00:12:11:691
38650;-67.0;-66.0;-68.0;-76.0;-73.0;-79.0;-82.0;-81.0;-89.0;-64.0;-72.0;-75.0;8.0;3.1;00:12:11:897
38652;-67.0;-62.0;-70.0;-76.0;-78.0;-77.0;-85.0;-83.0;-80.0;-64.0;-63.0;-63.0;8.0;3.1;00:12:12:104
38654;-68.0;-66.0;-68.0;-77.0;-73.0;-79.0;-85.0;-81.0;-90.0;-64.0;-72.0;-75.0;8.0;3.1;00:12:12:313
38656;-67.0;-62.0;-68.0;-76.0;-78.0;-79.0;-85.0;-83.0;-82.0;-66.0;-74.0;-62.0;8.0;3.1;00:12:12:523
38658;-68.0;-66.0;-71.0;-77.0;-73.0;-79.0;-86.0;-86.0;-90.0;-64.0;-73.0;-75.0;8.0;3.1;00:12:12:725
38660;-67.0;-62.0;-69.0;-77.0;-78.0;-79.0;-85.0;-83.0;-82.0;-66.0;-75.0;-75.0;8.0;3.1;00:12:12:934
38662;-68.0;-67.0;-67.0;-79.0;-73.0;-77.0;-85.0;-87.0;-90.0;-65.0;-72.0;-75.0;8.0;3.1;00:12:13:151
38664;-78.0;-62.0;-71.0;-78.0;-78.0;-78.0;-88.0;-82.0;-83.0;-67.0;-75.0;-75.0;8.0;3.1;00:12:13:368
38668;-78.0;-62.0;-70.0;-78.0;-78.0;-78.0;-88.0;-82.0;-90.0;-67.0;-74.0;-75.0;8.0;3.1;00:12:13:784
38670;-68.0;-68.0;-67.0;-79.0;-73.0;-78.0;-85.0;-87.0;-80.0;-65.0;-74.0;-67.0;8.0;3.1;00:12:13:999
38672;-77.0;-61.0;-71.0;-78.0;-81.0;-79.0;-83.0;-82.0;-89.0;-67.0;-74.0;-75.0;8.0;3.1;00:12:14:208
38674;-68.0;-63.0;-71.0;-79.0;-73.0;-78.0;-85.0;-86.0;-80.0;-65.0;-74.0;-63.0;8.0;3.1;00:12:14:419
38680;-65.0;-69.0;-65.0;-86.0;-81.0;-77.0;-83.0;-81.0;-86.0;-69.0;-60.0;-62.0;8.0;3.6;00:12:49:765
38682;-72.0;-61.0;-66.0;-75.0;-78.0;-84.0;-86.0;-86.0;-86.0;-82.0;-59.0;-66.0;8.0;3.6;00:12:49:985
38684;-65.0;-68.0;-83.0;-86.0;-80.0;-74.0;-83.0;-81.0;-83.0;-69.0;-59.0;-69.0;8.0;3.6;00:12:50:195
38688;-65.0;-67.0;-87.0;-85.0;-82.0;-74.0;-83.0;-88.0;-81.0;-69.0;-60.0;-69.0;8.0;3.6;00:12:50:621
38692;-64.0;-67.0;-80.0;-73.0;-84.0;-74.0;-84.0;-88.0;-81.0;-69.0;-60.0;-69.0;8.0;3.6;00:12:51:042
38694;-66.0;-68.0;-65.0;-75.0;-81.0;-84.0;-87.0;-87.0;-86.0;-69.0;-66.0;-66.0;8.0;3.6;00:12:51:253
38696;-64.0;-68.0;-79.0;-73.0;-83.0;-74.0;-83.0;-89.0;-81.0;-69.0;-68.0;-69.0;8.0;3.6;00:12:51:461
38698;-66.0;-68.0;-66.0;-75.0;-81.0;-84.0;-83.0;-88.0;-86.0;-69.0;-66.0;-66.0;8.0;3.6;00:12:51:667
38700;-64.0;-68.0;-80.0;-73.0;-83.0;-74.0;-83.0;-88.0;-82.0;-61.0;-59.0;-64.0;8.0;3.6;00:12:51:870
38702;-66.0;-68.0;-68.0;-75.0;-80.0;-84.0;-83.0;-81.0;-86.0;-69.0;-66.0;-66.0;8.0;3.6;00:12:52:083
38704;-64.0;-68.0;-80.0;-74.0;-84.0;-74.0;-84.0;-88.0;-82.0;-61.0;-60.0;-66.0;8.0;3.6;00:12:52:294
38706;-64.0;-68.0;-64.0;-84.0;-81.0;-76.0;-84.0;-81.0;-86.0;-69.0;-66.0;-66.0;8.0;3.6;00:12:52:502
38708;-72.0;-68.0;-65.0;-74.0;-83.0;-73.0;-84.0;-88.0;-81.0;-81.0;-60.0;-68.0;8.0;3.6;00:12:52:710
38714;-65.0;-68.0;-64.0;-84.0;-81.0;-74.0;-83.0;-81.0;-85.0;-69.0;-68.0;-63.0;8.0;3.6;00:12:53:350
38716;-72.0;-60.0;-65.0;-74.0;-78.0;-85.0;-88.0;-89.0;-85.0;-80.0;-60.0;-66.0;8.0;3.6;00:12:53:559
38718;-65.0;-68.0;-65.0;-85.0;-81.0;-74.0;-83.0;-81.0;-83.0;-69.0;-60.0;-69.0;8.0;3.6;00:12:53:759
38720;-73.0;-60.0;-65.0;-74.0;-78.0;-86.0;-88.0;-89.0;-86.0;-80.0;-60.0;-59.0;8.0;3.6;00:12:53:976
38722;-65.0;-67.0;-83.0;-85.0;-81.0;-74.0;-83.0;-89.0;-83.0;-69.0;-60.0;-69.0;8.0;3.6;00:12:54:186
38726;-66.0;-67.0;-83.0;-85.0;-80.0;-73.0;-83.0;-89.0;-82.0;-69.0;-58.0;-69.0;8.0;3.6;00:12:54:594
38728;-73.0;-60.0;-65.0;-75.0;-78.0;-85.0;-88.0;-89.0;-80.0;-54.0;-66.0;-66.0;8.0;3.6;00:12:54:799
38730;-65.0;-67.0;-81.0;-73.0;-83.0;-73.0;-83.0;-88.0;-81.0;-69.0;-60.0;-68.0;8.0;3.6;00:12:55:009
38732;-72.0;-60.0;-65.0;-75.0;-81.0;-85.0;-89.0;-88.0;-86.0;-69.0;-66.0;-66.0;8.0;3.6;00:12:55:222
38734;-65.0;-67.0;-83.0;-73.0;-82.0;-73.0;-83.0;-89.0;-82.0;-69.0;-68.0;-69.0;8.0;3.6;00:12:55:435
38736;-65.0;-68.0;-67.0;-75.0;-81.0;-86.0;-83.0;-88.0;-86.0;-69.0;-66.0;-66.0;8.0;3.6;00:12:55:638
38738;-64.0;-67.0;-83.0;-73.0;-83.0;-74.0;-83.0;-88.0;-82.0;-61.0;-60.0;-59.0;8.0;3.6;00:12:55:849
38740;-65.0;-68.0;-67.0;-74.0;-80.0;-85.0;-83.0;-81.0;-86.0;-69.0;-66.0;-66.0;8.0;3.6;00:12:56:057
38744;-65.0;-67.0;-83.0;-85.0;-80.0;-74.0;-83.0;-88.0;-82.0;-69.0;-60.0;-68.0;8.0;3.6;00:12:56:589
38746;-73.0;-60.0;-65.0;-75.0;-80.0;-85.0;-88.0;-88.0;-80.0;-69.0;-66.0;-66.0;8.0;3.6;00:12:56:793
38748;-64.0;-67.0;-83.0;-73.0;-83.0;-74.0;-83.0;-89.0;-82.0;-69.0;-60.0;-69.0;8.0;3.6;00:12:57:001
38752;-64.0;-67.0;-83.0;-73.0;-83.0;-73.0;-83.0;-89.0;-81.0;-69.0;-68.0;-68.0;8.0;3.6;00:12:57:426
38754;-68.0;-68.0;-65.0;-75.0;-80.0;-85.0;-83.0;-87.0;-85.0;-69.0;-66.0;-66.0;8.0;3.6;00:12:57:635
38756;-64.0;-67.0;-83.0;-73.0;-83.0;-74.0;-83.0;-89.0;-82.0;-59.0;-60.0;-59.0;8.0;3.6;00:12:57:836
38758;-65.0;-68.0;-65.0;-75.0;-81.0;-85.0;-83.0;-81.0;-85.0;-69.0;-66.0;-66.0;8.0;3.6;00:12:58:051
38760;-64.0;-67.0;-83.0;-75.0;-83.0;-74.0;-88.0;-89.0;-82.0;-80.0;-60.0;-66.0;8.0;3.6;00:12:58:262
38764;-73.0;-67.0;-65.0;-74.0;-83.0;-74.0;-84.0;-88.0;-80.0;-80.0;-60.0;-66.0;8.0;3.6;00:12:58:682
38766;-65.0;-68.0;-65.0;-85.0;-81.0;-77.0;-83.0;-81.0;-86.0;-69.0;-68.0;-63.0;8.0;3.6;00:12:58:892
38768;-73.0;-67.0;-65.0;-75.0;-83.0;-74.0;-88.0;-90.0;-86.0;-80.0;-59.0;-66.0;8.0;3.6;00:12:59:106
38770;-64.0;-68.0;-65.0;-85.0;-81.0;-74.0;-83.0;-81.0;-83.0;-69.0;-60.0;-63.0;8.0;3.6;00:12:59:317
38772;-73.0;-60.0;-65.0;-75.0;-78.0;-85.0;-88.0;-89.0;-85.0;-80.0;-60.0;-66.0;8.0;3.6;00:12:59:525
38774;-65.0;-67.0;-83.0;-73.0;-84.0;-74.0;-83.0;-79.0;-81.0;-61.0;-60.0;-66.0;8.0;3.6;00:12:59:836
38776;-65.0;-68.0;-65.0;-85.0;-80.0;-77.0;-83.0;-81.0;-86.0;-69.0;-66.0;-66.0;8.0;3.6;00:13:00:049
38778;-72.0;-67.0;-65.0;-75.0;-83.0;-74.0;-84.0;-89.0;-81.0;-80.0;-59.0;-66.0;8.0;3.6;00:13:00:262
38780;-65.0;-68.0;-65.0;-85.0;-80.0;-77.0;-83.0;-81.0;-86.0;-52.0;-66.0;-66.0;8.0;3.6;00:13:00:471
38782;-72.0;-67.0;-65.0;-75.0;-83.0;-74.0;-84.0;-89.0;-86.0;-80.0;-60.0;-66.0;8.0;3.6;00:13:00:675
38784;-65.0;-68.0;-65.0;-73.0;-80.0;-77.0;-83.0;-81.0;-86.0;-69.0;-68.0;-63.0;8.0;3.6;00:13:00:886
38788;-65.0;-68.0;-65.0;-86.0;-80.0;-74.0;-93.0;-81.0;-86.0;-69.0;-60.0;-62.0;8.0;3.6;00:13:01:299
38790;-73.0;-60.0;-67.0;-74.0;-78.0;-85.0;-89.0;-88.0;-85.0;-80.0;-60.0;-66.0;8.0;3.6;00:13:01:511
38792;-65.0;-61.0;-65.0;-85.0;-80.0;-74.0;-83.0;-81.0;-83.0;-69.0;-60.0;-68.0;8.0;3.6;00:13:01:716
38794;-73.0;-60.0;-65.0;-75.0;-78.0;-85.0;-88.0;-88.0;-85.0;-80.0;-60.0;-59.0;8.0;3.6;00:13:01:926
38800;-64.0;-67.0;-83.0;-73.0;-83.0;-74.0;-83.0;-88.0;-81.0;-69.0;-60.0;-68.0;8.0;3.6;00:13:02:566
38802;-72.0;-60.0;-65.0;-75.0;-81.0;-85.0;-89.0;-88.0;-86.0;-69.0;-66.0;-66.0;8.0;3.6;00:13:02:775
38804;-64.0;-67.0;-83.0;-72.0;-83.0;-73.0;-83.0;-89.0;-81.0;-69.0;-68.0;-69.0;8.0;3.6;00:13:02:984
38806;-65.0;-68.0;-66.0;-75.0;-81.0;-85.0;-88.0;-87.0;-85.0;-69.0;-66.0;-66.0;8.0;3.6;00:13:03:188
38808;-64.0;-67.0;-83.0;-73.0;-83.0;-74.0;-83.0;-89.0;-82.0;-61.0;-60.0;-59.0;8.0;3.6;00:13:03:402
38810;-66.0;-68.0;-65.0;-75.0;-81.0;-85.0;-84.0;-81.0;-86.0;-69.0;-66.0;-66.0;8.0;3.6;00:13:03:614
38812;-64.0;-67.0;-83.0;-75.0;-83.0;-73.0;-83.0;-79.0;-81.0;-61.0;-62.0;-66.0;8.0;3.6;00:13:03:819
38814;-65.0;-68.0;-65.0;-85.0;-81.0;-77.0;-83.0;-81.0;-86.0;-69.0;-66.0;-66.0;8.0;3.6;00:13:04:025
38816;-64.0;-67.0;-83.0;-75.0;-83.0;-74.0;-83.0;-89.0;-81.0;-80.0;-60.0;-66.0;8.0;3.6;00:13:04:233
38818;-65.0;-69.0;-66.0;-85.0;-83.0;-77.0;-83.0;-81.0;-85.0;-54.0;-66.0;-66.0;8.0;3.6;00:13:04:440
38820;-73.0;-67.0;-65.0;-75.0;-83.0;-74.0;-84.0;-89.0;-86.0;-80.0;-60.0;-66.0;8.0;3.6;00:13:04:644
38824;-73.0;-68.0;-65.0;-74.0;-83.0;-74.0;-83.0;-89.0;-85.0;-80.0;-60.0;-66.0;8.0;3.6;00:13:05:062
38826;-65.0;-68.0;-65.0;-85.0;-82.0;-74.0;-83.0;-81.0;-86.0;-69.0;-60.0;-62.0;8.0;3.6;00:13:05:272
38828;-73.0;-60.0;-65.0;-75.0;-78.0;-85.0;-88.0;-89.0;-86.0;-80.0;-61.0;-66.0;8.0;3.6;00:13:05:482
38830;-65.0;-68.0;-65.0;-85.0;-81.0;-74.0;-83.0;-81.0;-83.0;-69.0;-59.0;-69.0;8.0;3.6;00:13:05:686
38832;-73.0;-60.0;-65.0;-74.0;-78.0;-85.0;-89.0;-88.0;-85.0;-80.0;-60.0;-59.0;8.0;3.6;00:13:05:894
38834;-65.0;-67.0;-83.0;-85.0;-80.0;-73.0;-83.0;-81.0;-83.0;-69.0;-60.0;-69.0;8.0;3.6;00:13:06:101
38840;-73.0;-60.0;-65.0;-75.0;-78.0;-85.0;-88.0;-89.0;-80.0;-53.0;-66.0;-66.0;8.0;3.6;00:13:06:728
38842;-64.0;-67.0;-83.0;-73.0;-83.0;-74.0;-83.0;-88.0;-81.0;-69.0;-60.0;-69.0;8.0;3.6;00:13:06:936
38844;-73.0;-60.0;-65.0;-75.0;-80.0;-85.0;-89.0;-87.0;-86.0;-69.0;-66.0;-66.0;8.0;3.6;00:13:07:142
38846;-64.0;-67.0;-83.0;-73.0;-83.0;-73.0;-83.0;-89.0;-82.0;-69.0;-68.0;-68.0;8.0;3.6;00:13:07:353
38848;-65.0;-68.0;-65.0;-74.0;-81.0;-85.0;-88.0;-88.0;-85.0;-69.0;-66.0;-66.0;8.0;3.6;00:13:07:560
38852;-65.0;-68.0;-65.0;-75.0;-81.0;-85.0;-88.0;-81.0;-85.0;-69.0;-66.0;-66.0;8.0;3.6;00:13:07:980
38854;-64.0;-67.0;-83.0;-74.0;-83.0;-74.0;-83.0;-79.0;-81.0;-61.0;-60.0;-66.0;8.0;3.6;00:13:08:188
38856;-65.0;-68.0;-65.0;-85.0;-80.0;-77.0;-83.0;-81.0;-86.0;-69.0;-66.0;-66.0;8.0;3.6;00:13:08:400
38858;-73.0;-67.0;-65.0;-75.0;-83.0;-74.0;-84.0;-89.0;-81.0;-80.0;-60.0;-66.0;8.0;3.6;00:13:08:614
38862;-72.0;-67.0;-65.0;-74.0;-83.0;-74.0;-83.0;-89.0;-86.0;-80.0;-60.0;-66.0;8.0;3.6;00:13:09:032
38864;-65.0;-68.0;-65.0;-85.0;-83.0;-77.0;-94.0;-81.0;-86.0;-69.0;-68.0;-63.0;8.0;3.6;00:13:09:247
38866;-73.0;-60.0;-67.0;-74.0;-78.0;-85.0;-88.0;-89.0;-85.0;-80.0;-60.0;-66.0;8.0;3.6;00:13:09:459
38868;-65.0;-61.0;-85.0;-85.0;-81.0;-73.0;-83.0;-81.0;-83.0;-69.0;-60.0;-68.0;8.0;3.6;00:13:09:670
38872;-65.0;-67.0;-83.0;-85.0;-81.0;-73.0;-83.0;-81.0;-83.0;-69.0;-60.0;-69.0;8.0;3.6;00:13:10:078
38876;-65.0;-67.0;-83.0;-85.0;-80.0;-73.0;-83.0;-89.0;-83.0;-69.0;-60.0;-68.0;8.0;3.6;00:13:10:492
38878;-73.0;-60.0;-65.0;-75.0;-78.0;-85.0;-88.0;-89.0;-80.0;-53.0;-66.0;-66.0;8.0;3.6;00:13:10:702
38880;-64.0;-67.0;-83.0;-73.0;-83.0;-73.0;-83.0;-89.0;-81.0;-69.0;-60.0;-69.0;8.0;3.6;00:13:10:911
38882;-64.0;-69.0;-65.0;-75.0;-81.0;-85.0;-88.0;-88.0;-86.0;-69.0;-66.0;-66.0;8.0;3.6;00:13:11:128
38884;-64.0;-67.0;-83.0;-73.0;-83.0;-73.0;-83.0;-89.0;-82.0;-69.0;-68.0;-68.0;8.0;3.6;00:13:11:334
38886;-66.0;-68.0;-65.0;-75.0;-81.0;-85.0;-83.0;-88.0;-85.0;-69.0;-66.0;-66.0;8.0;3.6;00:13:11:552
38888;-64.0;-67.0;-83.0;-73.0;-83.0;-74.0;-83.0;-79.0;-81.0;-61.0;-59.0;-64.0;8.0;3.6;00:13:11:762
38890;-66.0;-68.0;-65.0;-85.0;-81.0;-77.0;-83.0;-81.0;-86.0;-69.0;-66.0;-66.0;8.0;3.6;00:13:11:974
38892;-64.0;-67.0;-83.0;-75.0;-83.0;-73.0;-84.0;-89.0;-82.0;-80.0;-59.0;-66.0;8.0;3.6;00:13:12:180
38894;-65.0;-68.0;-65.0;-85.0;-81.0;-76.0;-83.0;-81.0;-85.0;-54.0;-66.0;-66.0;8.0;3.6;00:13:12:391
38900;-73.0;-67.0;-65.0;-76.0;-83.0;-73.0;-89.0;-88.0;-85.0;-80.0;-59.0;-67.0;8.0;3.6;00:13:13:014
38902;-66.0;-68.0;-65.0;-85.0;-81.0;-73.0;-83.0;-81.0;-83.0;-69.0;-59.0;-63.0;8.0;3.6;00:13:13:229
38904;-72.0;-60.0;-65.0;-75.0;-78.0;-85.0;-89.0;-90.0;-85.0;-80.0;-60.0;-67.0;8.0;3.6;00:13:13:431
38906;-66.0;-67.0;-85.0;-85.0;-80.0;-73.0;-83.0;-81.0;-83.0;-69.0;-60.0;-68.0;8.0;3.6;00:13:13:646
38910;-65.0;-67.0;-83.0;-86.0;-81.0;-73.0;-84.0;-90.0;-82.0;-69.0;-59.0;-69.0;8.0;3.6;00:13:14:073
38912;-73.0;-60.0;-65.0;-75.0;-81.0;-85.0;-89.0;-88.0;-80.0;-69.0;-66.0;-66.0;8.0;3.6;00:13:14:286
38914;-65.0;-67.0;-83.0;-73.0;-83.0;-73.0;-83.0;-88.0;-82.0;-69.0;-60.0;-69.0;8.0;3.6;00:13:14:497
