;a0c0;a0c1;a0c2;a1c0;a1c1;a1c2;a2c0;a2c1;a2c2;a3c0;a3c1;a3c2;dist_x;dist_y;time
8920;-72.0;-76.0;-91.0;-60.0;-73.0;-64.0;-69.0;-77.0;-84.0;-79.0;-87.0;-91.0;17.0;7.1000000000000005;00:31:27:502
8924;-72.0;-75.0;-76.0;-60.0;-64.0;-64.0;-72.0;-77.0;-67.0;-79.0;-80.0;-76.0;17.0;7.1000000000000005;00:31:27:930
8928;-72.0;-76.0;-76.0;-61.0;-73.0;-64.0;-77.0;-77.0;-67.0;-79.0;-73.0;-76.0;17.0;7.1000000000000005;00:31:28:339
8938;-91.0;-80.0;-91.0;-62.0;-74.0;-67.0;-69.0;-66.0;-84.0;-79.0;-74.0;-83.0;17.0;7.1000000000000005;00:31:29:382
8952;-80.0;-78.0;-70.0;-86.0;-60.0;-68.0;-63.0;-60.0;-71.0;-73.0;-76.0;-83.0;18.0;3.1000000000000005;00:18:56:864
8956;-79.0;-74.0;-89.0;-61.0;-60.0;-66.0;-62.0;-59.0;-61.0;-73.0;-75.0;-83.0;18.0;3.1000000000000005;00:18:57:283
8970;-74.0;-78.0;-70.0;-57.0;-60.0;-66.0;-67.0;-60.0;-76.0;-74.0;-72.0;-78.0;18.0;3.1000000000000005;00:18:58:726
8974;-75.0;-78.0;-70.0;-57.0;-60.0;-66.0;-63.0;-59.0;-76.0;-74.0;-72.0;-79.0;18.0;3.1000000000000005;00:18:59:135
8984;-74.0;-77.0;-73.0;-61.0;-77.0;-64.0;-65.0;-76.0;-61.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:19:00:188
8988;-74.0;-77.0;-73.0;-57.0;-61.0;-63.0;-66.0;-76.0;-64.0;-75.0;-73.0;-78.0;18.0;3.1000000000000005;00:19:00:605
8994;-77.0;-79.0;-70.0;-82.0;-60.0;-68.0;-62.0;-59.0;-71.0;-73.0;-75.0;-82.0;18.0;3.1000000000000005;00:19:01:239
8998;-78.0;-74.0;-87.0;-61.0;-60.0;-64.0;-62.0;-59.0;-61.0;-76.0;-67.0;-83.0;18.0;3.1000000000000005;00:19:01:664
9004;-74.0;-77.0;-71.0;-57.0;-60.0;-67.0;-65.0;-60.0;-76.0;-74.0;-72.0;-78.0;18.0;3.1000000000000005;00:19:02:297
9008;-75.0;-79.0;-71.0;-57.0;-60.0;-66.0;-63.0;-59.0;-76.0;-74.0;-72.0;-79.0;18.0;3.1000000000000005;00:19:02:711
9012;-75.0;-78.0;-70.0;-57.0;-60.0;-68.0;-63.0;-59.0;-76.0;-74.0;-72.0;-78.0;18.0;3.1000000000000005;00:19:03:120
9022;-73.0;-78.0;-72.0;-59.0;-76.0;-64.0;-65.0;-76.0;-61.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:19:04:165
9026;-73.0;-78.0;-73.0;-57.0;-60.0;-63.0;-65.0;-76.0;-61.0;-75.0;-73.0;-74.0;18.0;3.1000000000000005;00:19:04:577
9036;-79.0;-74.0;-85.0;-84.0;-60.0;-68.0;-62.0;-60.0;-61.0;-73.0;-76.0;-82.0;18.0;3.1000000000000005;00:19:05:620
9040;-77.0;-78.0;-85.0;-61.0;-60.0;-63.0;-64.0;-76.0;-63.0;-76.0;-67.0;-82.0;18.0;3.1000000000000005;00:19:06:046
9046;-74.0;-78.0;-70.0;-59.0;-60.0;-67.0;-64.0;-60.0;-76.0;-74.0;-72.0;-78.0;18.0;3.1000000000000005;00:19:06:675
9050;-75.0;-79.0;-70.0;-57.0;-60.0;-68.0;-65.0;-60.0;-76.0;-74.0;-72.0;-78.0;18.0;3.1000000000000005;00:19:07:088
9060;-74.0;-78.0;-72.0;-60.0;-60.0;-63.0;-67.0;-76.0;-61.0;-75.0;-68.0;-74.0;18.0;3.1000000000000005;00:19:08:137
9064;-74.0;-77.0;-70.0;-64.0;-61.0;-63.0;-63.0;-60.0;-77.0;-75.0;-73.0;-79.0;18.0;3.1000000000000005;00:19:08:562
9070;-77.0;-79.0;-70.0;-83.0;-60.0;-68.0;-66.0;-59.0;-71.0;-73.0;-76.0;-82.0;18.0;3.1000000000000005;00:19:09:191
9074;-77.0;-74.0;-85.0;-83.0;-60.0;-68.0;-63.0;-59.0;-61.0;-75.0;-75.0;-82.0;18.0;3.1000000000000005;00:19:09:603
9088;-75.0;-78.0;-70.0;-57.0;-60.0;-68.0;-63.0;-60.0;-77.0;-74.0;-72.0;-78.0;18.0;3.1000000000000005;00:19:11:068
9098;-74.0;-78.0;-72.0;-61.0;-77.0;-64.0;-64.0;-76.0;-61.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:19:12:121
9102;-74.0;-78.0;-72.0;-57.0;-59.0;-64.0;-63.0;-76.0;-61.0;-75.0;-75.0;-78.0;18.0;3.1000000000000005;00:19:12:531
9108;-78.0;-78.0;-70.0;-56.0;-60.0;-68.0;-63.0;-60.0;-71.0;-73.0;-75.0;-82.0;18.0;3.1000000000000005;00:19:13:158
9112;-78.0;-74.0;-85.0;-61.0;-60.0;-63.0;-63.0;-59.0;-61.0;-73.0;-75.0;-82.0;18.0;3.1000000000000005;00:19:13:582
9122;-75.0;-78.0;-70.0;-57.0;-60.0;-67.0;-63.0;-59.0;-76.0;-74.0;-72.0;-78.0;18.0;3.1000000000000005;00:19:14:635
9126;-75.0;-78.0;-70.0;-57.0;-60.0;-69.0;-67.0;-60.0;-76.0;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:15:048
9136;-74.0;-78.0;-72.0;-62.0;-77.0;-64.0;-64.0;-76.0;-64.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:19:16:093
9140;-74.0;-78.0;-72.0;-59.0;-60.0;-63.0;-65.0;-76.0;-61.0;-76.0;-73.0;-78.0;18.0;3.1000000000000005;00:19:16:511
9150;-78.0;-78.0;-87.0;-82.0;-60.0;-68.0;-61.0;-59.0;-63.0;-73.0;-76.0;-83.0;18.0;3.1000000000000005;00:19:17:544
9154;-79.0;-74.0;-86.0;-56.0;-60.0;-63.0;-62.0;-59.0;-60.0;-75.0;-77.0;-83.0;18.0;3.1000000000000005;00:19:17:957
9164;-75.0;-78.0;-70.0;-57.0;-60.0;-67.0;-67.0;-59.0;-76.0;-74.0;-72.0;-79.0;18.0;3.1000000000000005;00:19:19:014
9166;-78.0;-78.0;-86.0;-61.0;-60.0;-64.0;-72.0;-76.0;-76.0;-76.0;-68.0;-82.0;18.0;3.1000000000000005;00:19:19:226
9178;-74.0;-78.0;-73.0;-60.0;-77.0;-63.0;-64.0;-76.0;-61.0;-76.0;-67.0;-74.0;18.0;3.1000000000000005;00:19:20:470
9188;-78.0;-74.0;-87.0;-82.0;-60.0;-68.0;-64.0;-59.0;-61.0;-73.0;-76.0;-83.0;18.0;3.1000000000000005;00:19:21:528
9192;-79.0;-78.0;-86.0;-61.0;-60.0;-64.0;-64.0;-76.0;-61.0;-76.0;-67.0;-82.0;18.0;3.1000000000000005;00:19:21:946
9198;-75.0;-78.0;-70.0;-57.0;-60.0;-67.0;-64.0;-59.0;-76.0;-74.0;-72.0;-78.0;18.0;3.1000000000000005;00:19:22:588
9208;-74.0;-78.0;-73.0;-56.0;-77.0;-64.0;-65.0;-76.0;-64.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:19:23:644
9212;-74.0;-78.0;-72.0;-57.0;-60.0;-64.0;-65.0;-76.0;-61.0;-75.0;-73.0;-79.0;18.0;3.1000000000000005;00:19:24:061
9222;-78.0;-74.0;-86.0;-82.0;-60.0;-68.0;-63.0;-59.0;-61.0;-73.0;-75.0;-82.0;18.0;3.1000000000000005;00:19:25:106
9230;-77.0;-78.0;-87.0;-61.0;-60.0;-64.0;-78.0;-76.0;-61.0;-76.0;-67.0;-82.0;18.0;3.1000000000000005;00:19:25:945
9232;-74.0;-79.0;-70.0;-57.0;-60.0;-67.0;-68.0;-59.0;-76.0;-74.0;-72.0;-78.0;18.0;3.1000000000000005;00:19:26:158
9236;-75.0;-79.0;-70.0;-57.0;-60.0;-68.0;-65.0;-59.0;-76.0;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:26:575
9246;-74.0;-78.0;-72.0;-57.0;-60.0;-63.0;-64.0;-78.0;-61.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:19:27:630
9256;-78.0;-79.0;-86.0;-81.0;-60.0;-68.0;-62.0;-60.0;-63.0;-73.0;-76.0;-82.0;18.0;3.1000000000000005;00:19:28:673
9260;-77.0;-79.0;-87.0;-61.0;-60.0;-63.0;-64.0;-76.0;-60.0;-76.0;-67.0;-82.0;18.0;3.1000000000000005;00:19:29:099
9270;-75.0;-78.0;-71.0;-57.0;-60.0;-67.0;-65.0;-60.0;-76.0;-74.0;-72.0;-79.0;18.0;3.1000000000000005;00:19:30:133
9274;-75.0;-79.0;-71.0;-57.0;-60.0;-68.0;-66.0;-59.0;-64.0;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:30:554
9276;-78.0;-78.0;-86.0;-61.0;-59.0;-64.0;-59.0;-76.0;-70.0;-76.0;-67.0;-83.0;18.0;3.1000000000000005;00:19:30:762
9284;-74.0;-78.0;-73.0;-57.0;-60.0;-64.0;-65.0;-76.0;-63.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:19:31:603
9290;-77.0;-79.0;-70.0;-82.0;-61.0;-69.0;-63.0;-60.0;-64.0;-73.0;-75.0;-82.0;18.0;3.1000000000000005;00:19:32:244
9294;-77.0;-74.0;-87.0;-82.0;-60.0;-68.0;-62.0;-60.0;-63.0;-73.0;-76.0;-83.0;18.0;3.1000000000000005;00:19:32:659
9304;-75.0;-78.0;-70.0;-57.0;-60.0;-67.0;-65.0;-59.0;-76.0;-74.0;-72.0;-78.0;18.0;3.1000000000000005;00:19:33:710
9308;-75.0;-78.0;-70.0;-56.0;-60.0;-68.0;-64.0;-60.0;-76.0;-74.0;-72.0;-79.0;18.0;3.1000000000000005;00:19:34:124
9318;-77.0;-78.0;-86.0;-61.0;-77.0;-64.0;-64.0;-76.0;-61.0;-76.0;-67.0;-74.0;18.0;3.1000000000000005;00:19:35:164
9322;-74.0;-78.0;-70.0;-57.0;-60.0;-67.0;-65.0;-60.0;-76.0;-74.0;-72.0;-78.0;18.0;3.1000000000000005;00:19:35:693
9326;-75.0;-78.0;-70.0;-57.0;-61.0;-68.0;-64.0;-59.0;-77.0;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:36:115
9332;-78.0;-77.0;-86.0;-61.0;-77.0;-63.0;-65.0;-76.0;-66.0;-75.0;-68.0;-74.0;18.0;3.1000000000000005;00:19:36:754
9336;-74.0;-78.0;-73.0;-59.0;-60.0;-63.0;-65.0;-76.0;-61.0;-75.0;-72.0;-79.0;18.0;3.1000000000000005;00:19:37:177
9342;-77.0;-78.0;-70.0;-82.0;-60.0;-68.0;-64.0;-59.0;-71.0;-73.0;-75.0;-82.0;18.0;3.1000000000000005;00:19:37:812
9346;-78.0;-74.0;-87.0;-82.0;-60.0;-68.0;-62.0;-59.0;-64.0;-73.0;-75.0;-83.0;18.0;3.1000000000000005;00:19:38:223
9356;-75.0;-78.0;-70.0;-57.0;-60.0;-67.0;-63.0;-59.0;-76.0;-74.0;-72.0;-78.0;18.0;3.1000000000000005;00:19:39:278
9370;-74.0;-77.0;-72.0;-59.0;-77.0;-64.0;-64.0;-76.0;-61.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:19:40:738
9380;-78.0;-74.0;-86.0;-82.0;-60.0;-68.0;-65.0;-60.0;-61.0;-73.0;-75.0;-83.0;18.0;3.1000000000000005;00:19:41:802
9390;-74.0;-78.0;-70.0;-57.0;-60.0;-67.0;-65.0;-59.0;-76.0;-74.0;-72.0;-79.0;18.0;3.1000000000000005;00:19:42:848
9394;-75.0;-79.0;-70.0;-57.0;-60.0;-68.0;-63.0;-60.0;-76.0;-73.0;-71.0;-81.0;18.0;3.1000000000000005;00:19:43:270
9404;-74.0;-78.0;-72.0;-61.0;-77.0;-63.0;-65.0;-76.0;-61.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:19:44:322
9414;-78.0;-74.0;-86.0;-83.0;-60.0;-68.0;-63.0;-60.0;-66.0;-73.0;-76.0;-82.0;18.0;3.1000000000000005;00:19:45:374
9418;-78.0;-74.0;-86.0;-61.0;-60.0;-63.0;-62.0;-59.0;-61.0;-75.0;-75.0;-82.0;18.0;3.1000000000000005;00:19:45:783
9428;-75.0;-79.0;-70.0;-59.0;-61.0;-67.0;-64.0;-61.0;-76.0;-74.0;-72.0;-79.0;18.0;3.1000000000000005;00:19:46:832
9438;-78.0;-78.0;-86.0;-56.0;-77.0;-64.0;-71.0;-76.0;-61.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:19:47:883
9442;-74.0;-78.0;-72.0;-56.0;-77.0;-63.0;-64.0;-76.0;-61.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:19:48:298
9452;-78.0;-79.0;-70.0;-82.0;-60.0;-68.0;-66.0;-59.0;-72.0;-73.0;-75.0;-82.0;18.0;3.1000000000000005;00:19:49:338
9456;-79.0;-74.0;-85.0;-82.0;-60.0;-68.0;-66.0;-61.0;-61.0;-73.0;-75.0;-82.0;18.0;3.1000000000000005;00:19:49:750
9460;-78.0;-74.0;-85.0;-61.0;-60.0;-64.0;-62.0;-60.0;-61.0;-76.0;-67.0;-83.0;18.0;3.1000000000000005;00:19:50:168
9470;-75.0;-79.0;-70.0;-57.0;-60.0;-67.0;-64.0;-60.0;-76.0;-74.0;-72.0;-79.0;18.0;3.1000000000000005;00:19:51:200
9474;-75.0;-79.0;-70.0;-57.0;-60.0;-68.0;-60.0;-59.0;-76.0;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:19:51:621
9484;-78.0;-78.0;-86.0;-60.0;-77.0;-63.0;-61.0;-76.0;-66.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:19:52:652
9488;-74.0;-77.0;-72.0;-59.0;-59.0;-63.0;-64.0;-76.0;-63.0;-76.0;-72.0;-74.0;18.0;3.1000000000000005;00:19:53:074
9498;-77.0;-74.0;-86.0;-82.0;-60.0;-68.0;-62.0;-59.0;-61.0;-73.0;-75.0;-82.0;18.0;3.1000000000000005;00:19:54:114
9502;-78.0;-74.0;-86.0;-60.0;-60.0;-64.0;-64.0;-59.0;-61.0;-76.0;-67.0;-83.0;18.0;3.1000000000000005;00:19:54:531
9512;-74.0;-78.0;-70.0;-59.0;-60.0;-67.0;-64.0;-72.0;-76.0;-74.0;-72.0;-79.0;18.0;3.1000000000000005;00:19:55:565
9516;-75.0;-78.0;-70.0;-59.0;-60.0;-68.0;-67.0;-59.0;-76.0;-74.0;-72.0;-78.0;18.0;3.1000000000000005;00:19:55:984
9522;-78.0;-66.0;-84.0;-61.0;-77.0;-63.0;-65.0;-76.0;-61.0;-75.0;-68.0;-74.0;18.0;3.1000000000000005;00:19:56:631
9526;-74.0;-77.0;-72.0;-57.0;-60.0;-64.0;-65.0;-76.0;-61.0;-75.0;-72.0;-79.0;18.0;3.1000000000000005;00:19:57:051
9536;-78.0;-74.0;-85.0;-61.0;-60.0;-64.0;-62.0;-59.0;-60.0;-75.0;-75.0;-82.0;18.0;3.1000000000000005;00:19:58:106
9542;-74.0;-78.0;-70.0;-57.0;-60.0;-67.0;-65.0;-72.0;-76.0;-73.0;-72.0;-78.0;18.0;3.1000000000000005;00:19:58:747
9546;-75.0;-79.0;-70.0;-57.0;-60.0;-66.0;-66.0;-60.0;-76.0;-74.0;-72.0;-78.0;18.0;3.1000000000000005;00:19:59:161
9556;-74.0;-66.0;-72.0;-60.0;-77.0;-63.0;-64.0;-76.0;-66.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:20:00:218
9566;-78.0;-79.0;-70.0;-82.0;-60.0;-68.0;-62.0;-59.0;-70.0;-73.0;-75.0;-82.0;18.0;3.1000000000000005;00:20:01:263
9570;-78.0;-74.0;-85.0;-61.0;-60.0;-63.0;-63.0;-60.0;-61.0;-75.0;-78.0;-82.0;18.0;3.1000000000000005;00:20:01:682
9580;-74.0;-78.0;-70.0;-57.0;-60.0;-67.0;-67.0;-70.0;-76.0;-74.0;-72.0;-80.0;18.0;3.1000000000000005;00:20:02:723
9584;-75.0;-78.0;-70.0;-59.0;-59.0;-68.0;-60.0;-59.0;-76.0;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:20:03:149
9594;-74.0;-77.0;-72.0;-59.0;-77.0;-63.0;-64.0;-76.0;-61.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:20:04:185
9598;-74.0;-78.0;-72.0;-57.0;-61.0;-64.0;-64.0;-76.0;-61.0;-75.0;-73.0;-78.0;18.0;3.1000000000000005;00:20:04:605
9604;-78.0;-79.0;-70.0;-83.0;-60.0;-68.0;-65.0;-59.0;-70.0;-72.0;-76.0;-82.0;18.0;3.1000000000000005;00:20:05:243
9608;-78.0;-74.0;-86.0;-61.0;-60.0;-64.0;-62.0;-59.0;-64.0;-75.0;-76.0;-82.0;18.0;3.1000000000000005;00:20:05:660
9618;-74.0;-79.0;-71.0;-57.0;-60.0;-67.0;-65.0;-60.0;-76.0;-74.0;-72.0;-78.0;18.0;3.1000000000000005;00:20:06:702
9622;-75.0;-79.0;-70.0;-57.0;-60.0;-68.0;-65.0;-61.0;-76.0;-73.0;-72.0;-81.0;18.0;3.1000000000000005;00:20:07:121
9628;-78.0;-77.0;-87.0;-61.0;-77.0;-64.0;-71.0;-76.0;-61.0;-75.0;-67.0;-74.0;18.0;3.1000000000000005;00:20:07:760
9630;-71.0;-80.0;-69.0;-72.0;-61.0;-66.0;-66.0;-62.0;-65.0;-72.0;-84.0;-88.0;18.0;4.1000000000000005;00:21:03:288
9640;-75.0;-76.0;-71.0;-61.0;-64.0;-64.0;-62.0;-62.0;-71.0;-76.0;-81.0;-74.0;18.0;4.1000000000000005;00:21:04:351
9644;-75.0;-76.0;-71.0;-61.0;-61.0;-66.0;-62.0;-62.0;-71.0;-72.0;-81.0;-70.0;18.0;4.1000000000000005;00:21:04:762
9654;-84.0;-67.0;-71.0;-62.0;-64.0;-65.0;-62.0;-70.0;-70.0;-75.0;-78.0;-74.0;18.0;4.1000000000000005;00:21:05:829
9660;-72.0;-77.0;-64.0;-72.0;-60.0;-66.0;-66.0;-62.0;-81.0;-72.0;-83.0;-88.0;18.0;4.1000000000000005;00:21:06:460
9664;-71.0;-80.0;-69.0;-58.0;-61.0;-65.0;-66.0;-62.0;-65.0;-75.0;-82.0;-87.0;18.0;4.1000000000000005;00:21:06:887
9670;-75.0;-76.0;-71.0;-61.0;-64.0;-64.0;-63.0;-62.0;-72.0;-76.0;-81.0;-74.0;18.0;4.1000000000000005;00:21:07:532
9694;-71.0;-76.0;-71.0;-72.0;-60.0;-66.0;-66.0;-62.0;-82.0;-72.0;-83.0;-88.0;18.0;4.1000000000000005;00:21:10:034
9698;-71.0;-80.0;-69.0;-63.0;-60.0;-65.0;-66.0;-62.0;-65.0;-75.0;-83.0;-85.0;18.0;4.1000000000000005;00:21:10:454
9712;-75.0;-76.0;-70.0;-61.0;-61.0;-66.0;-66.0;-62.0;-71.0;-72.0;-81.0;-70.0;18.0;4.1000000000000005;00:21:11:921
9718;-71.0;-67.0;-69.0;-63.0;-62.0;-65.0;-64.0;-70.0;-65.0;-75.0;-81.0;-71.0;18.0;4.1000000000000005;00:21:12:552
9728;-71.0;-77.0;-71.0;-71.0;-61.0;-66.0;-66.0;-62.0;-82.0;-72.0;-83.0;-88.0;18.0;4.1000000000000005;00:21:13:611
9732;-72.0;-82.0;-69.0;-72.0;-60.0;-66.0;-66.0;-62.0;-65.0;-72.0;-83.0;-87.0;18.0;4.1000000000000005;00:21:14:019
9746;-75.0;-76.0;-70.0;-61.0;-61.0;-66.0;-62.0;-62.0;-71.0;-72.0;-81.0;-70.0;18.0;4.1000000000000005;00:21:15:493
9752;-71.0;-67.0;-69.0;-61.0;-64.0;-65.0;-82.0;-70.0;-65.0;-75.0;-81.0;-71.0;18.0;4.1000000000000005;00:21:16:116
9766;-71.0;-79.0;-64.0;-72.0;-60.0;-66.0;-66.0;-62.0;-82.0;-72.0;-83.0;-87.0;18.0;4.1000000000000005;00:21:17:591
9770;-71.0;-80.0;-69.0;-63.0;-60.0;-65.0;-66.0;-62.0;-65.0;-77.0;-81.0;-87.0;18.0;4.1000000000000005;00:21:18:013
9776;-75.0;-76.0;-70.0;-61.0;-64.0;-64.0;-62.0;-59.0;-71.0;-76.0;-81.0;-74.0;18.0;4.1000000000000005;00:21:18:654
9780;-75.0;-76.0;-70.0;-61.0;-64.0;-64.0;-62.0;-62.0;-71.0;-76.0;-81.0;-74.0;18.0;4.1000000000000005;00:21:19:067
9798;-71.0;-76.0;-64.0;-71.0;-61.0;-66.0;-67.0;-62.0;-82.0;-72.0;-83.0;-87.0;18.0;4.1000000000000005;00:21:21:169
9802;-71.0;-81.0;-69.0;-63.0;-61.0;-65.0;-61.0;-62.0;-65.0;-77.0;-81.0;-88.0;18.0;4.1000000000000005;00:21:21:589
9812;-75.0;-76.0;-70.0;-61.0;-64.0;-64.0;-62.0;-62.0;-71.0;-76.0;-81.0;-74.0;18.0;4.1000000000000005;00:21:22:638
9816;-75.0;-77.0;-70.0;-61.0;-60.0;-66.0;-62.0;-62.0;-71.0;-72.0;-81.0;-70.0;18.0;4.1000000000000005;00:21:23:049
9840;-71.0;-81.0;-69.0;-72.0;-61.0;-66.0;-66.0;-62.0;-65.0;-72.0;-83.0;-87.0;18.0;4.1000000000000005;00:21:25:547
9844;-71.0;-81.0;-69.0;-64.0;-57.0;-65.0;-63.0;-62.0;-65.0;-77.0;-83.0;-85.0;18.0;4.1000000000000005;00:21:25:958
9850;-82.0;-67.0;-70.0;-61.0;-63.0;-64.0;-63.0;-59.0;-71.0;-76.0;-81.0;-74.0;18.0;4.1000000000000005;00:21:26:599
9854;-75.0;-77.0;-70.0;-58.0;-63.0;-64.0;-62.0;-62.0;-71.0;-76.0;-81.0;-74.0;18.0;4.1000000000000005;00:21:27:012
9860;-71.0;-67.0;-69.0;-61.0;-62.0;-65.0;-64.0;-70.0;-65.0;-75.0;-81.0;-71.0;18.0;4.1000000000000005;00:21:27:654
9864;-82.0;-67.0;-93.0;-63.0;-62.0;-65.0;-62.0;-70.0;-65.0;-75.0;-81.0;-71.0;18.0;4.1000000000000005;00:21:28:075
9874;-71.0;-81.0;-69.0;-75.0;-60.0;-66.0;-66.0;-62.0;-65.0;-72.0;-83.0;-88.0;18.0;4.1000000000000005;00:21:29:124
9878;-71.0;-80.0;-69.0;-63.0;-61.0;-65.0;-64.0;-62.0;-65.0;-77.0;-81.0;-87.0;18.0;4.1000000000000005;00:21:29:537
9884;-83.0;-67.0;-71.0;-61.0;-64.0;-64.0;-62.0;-59.0;-71.0;-76.0;-81.0;-74.0;18.0;4.1000000000000005;00:21:30:172
9888;-75.0;-76.0;-71.0;-61.0;-63.0;-64.0;-62.0;-62.0;-71.0;-76.0;-81.0;-74.0;18.0;4.1000000000000005;00:21:30:588
9912;-71.0;-81.0;-69.0;-72.0;-60.0;-66.0;-66.0;-62.0;-82.0;-72.0;-83.0;-88.0;18.0;4.1000000000000005;00:21:33:095
9916;-71.0;-81.0;-69.0;-71.0;-60.0;-66.0;-66.0;-62.0;-65.0;-72.0;-84.0;-87.0;18.0;4.1000000000000005;00:21:33:509
9922;-83.0;-67.0;-70.0;-63.0;-64.0;-66.0;-62.0;-59.0;-71.0;-76.0;-81.0;-74.0;18.0;4.1000000000000005;00:21:34:138
9926;-75.0;-76.0;-71.0;-61.0;-64.0;-64.0;-62.0;-62.0;-71.0;-76.0;-81.0;-74.0;18.0;4.1000000000000005;00:21:34:567
9946;-71.0;-81.0;-69.0;-72.0;-60.0;-66.0;-66.0;-62.0;-65.0;-72.0;-83.0;-87.0;18.0;4.1000000000000005;00:21:36:674
9950;-71.0;-81.0;-69.0;-63.0;-60.0;-65.0;-66.0;-66.0;-65.0;-77.0;-81.0;-87.0;18.0;4.1000000000000005;00:21:37:100
9960;-75.0;-76.0;-70.0;-61.0;-64.0;-64.0;-62.0;-62.0;-71.0;-76.0;-82.0;-74.0;18.0;4.1000000000000005;00:21:38:146
9984;-71.0;-81.0;-69.0;-61.0;-60.0;-66.0;-66.0;-62.0;-65.0;-72.0;-83.0;-87.0;18.0;4.1000000000000005;00:21:40:654
9998;-75.0;-76.0;-70.0;-61.0;-64.0;-64.0;-62.0;-62.0;-71.0;-76.0;-81.0;-74.0;18.0;4.1000000000000005;00:21:42:118
10002;-75.0;-76.0;-70.0;-61.0;-60.0;-66.0;-68.0;-62.0;-71.0;-72.0;-81.0;-70.0;18.0;4.1000000000000005;00:21:42:528
10018;-71.0;-76.0;-70.0;-63.0;-61.0;-66.0;-61.0;-62.0;-83.0;-72.0;-83.0;-87.0;18.0;4.1000000000000005;00:21:44:212
10022;-71.0;-81.0;-69.0;-72.0;-60.0;-66.0;-66.0;-62.0;-65.0;-72.0;-83.0;-87.0;18.0;4.1000000000000005;00:21:44:629
10028;-82.0;-67.0;-71.0;-61.0;-64.0;-64.0;-62.0;-59.0;-71.0;-76.0;-81.0;-74.0;18.0;4.1000000000000005;00:21:45:275
10032;-75.0;-76.0;-70.0;-60.0;-64.0;-64.0;-62.0;-62.0;-71.0;-76.0;-81.0;-74.0;18.0;4.1000000000000005;00:21:45:698
10042;-83.0;-67.0;-93.0;-63.0;-62.0;-65.0;-64.0;-70.0;-65.0;-75.0;-82.0;-71.0;18.0;4.1000000000000005;00:21:46:744
10060;-71.0;-81.0;-69.0;-72.0;-60.0;-66.0;-66.0;-62.0;-65.0;-72.0;-83.0;-87.0;18.0;4.1000000000000005;00:21:48:612
10064;-71.0;-81.0;-69.0;-63.0;-60.0;-65.0;-66.0;-67.0;-65.0;-77.0;-80.0;-87.0;18.0;4.1000000000000005;00:21:49:025
10070;-83.0;-67.0;-70.0;-62.0;-64.0;-64.0;-62.0;-59.0;-71.0;-76.0;-81.0;-74.0;18.0;4.1000000000000005;00:21:49:650
10074;-75.0;-76.0;-70.0;-63.0;-64.0;-64.0;-62.0;-62.0;-71.0;-76.0;-81.0;-74.0;18.0;4.1000000000000005;00:21:50:069
10084;-71.0;-67.0;-69.0;-58.0;-62.0;-65.0;-64.0;-70.0;-65.0;-75.0;-81.0;-71.0;18.0;4.1000000000000005;00:21:51:111
10098;-71.0;-76.0;-70.0;-72.0;-61.0;-66.0;-64.0;-62.0;-83.0;-72.0;-84.0;-87.0;18.0;4.1000000000000005;00:21:52:561
10102;-71.0;-80.0;-69.0;-72.0;-61.0;-66.0;-66.0;-62.0;-65.0;-72.0;-84.0;-88.0;18.0;4.1000000000000005;00:21:52:977
10106;-71.0;-80.0;-69.0;-66.0;-61.0;-65.0;-66.0;-66.0;-65.0;-77.0;-81.0;-88.0;18.0;4.1000000000000005;00:21:53:395
10116;-75.0;-76.0;-70.0;-61.0;-64.0;-64.0;-62.0;-62.0;-71.0;-76.0;-81.0;-75.0;18.0;4.1000000000000005;00:21:54:436
10126;-71.0;-67.0;-69.0;-62.0;-62.0;-65.0;-64.0;-70.0;-65.0;-75.0;-81.0;-71.0;18.0;4.1000000000000005;00:21:55:484
10140;-71.0;-76.0;-70.0;-72.0;-61.0;-66.0;-64.0;-62.0;-83.0;-71.0;-83.0;-87.0;18.0;4.1000000000000005;00:21:56:941
10144;-71.0;-80.0;-69.0;-72.0;-61.0;-66.0;-66.0;-62.0;-65.0;-72.0;-83.0;-88.0;18.0;4.1000000000000005;00:21:57:353
