;a0c0;a0c1;a0c2;a1c0;a1c1;a1c2;a2c0;a2c1;a2c2;a3c0;a3c1;a3c2;dist_x;dist_y;time
370;-46.0;-56.0;-48.0;-74.0;-68.0;-71.0;-86.0;-67.0;-80.0;-85.0;-75.0;-87.0;1.0;3.1;00:02:32:936
372;-54.0;-52.0;-65.0;-74.0;-77.0;-67.0;-76.0;-74.0;-75.0;-80.0;-75.0;-83.0;1.0;3.1;00:02:33:149
378;-46.0;-55.0;-48.0;-66.0;-68.0;-72.0;-86.0;-70.0;-80.0;-80.0;-79.0;-86.0;1.0;3.1;00:02:33:776
380;-57.0;-47.0;-52.0;-73.0;-77.0;-67.0;-75.0;-74.0;-75.0;-79.0;-75.0;-82.0;1.0;3.1;00:02:33:985
382;-45.0;-55.0;-51.0;-74.0;-68.0;-72.0;-85.0;-70.0;-80.0;-80.0;-78.0;-86.0;1.0;3.1;00:02:34:201
384;-57.0;-47.0;-48.0;-73.0;-77.0;-60.0;-90.0;-80.0;-74.0;-85.0;-75.0;-82.0;1.0;3.1;00:02:34:410
386;-54.0;-56.0;-54.0;-74.0;-68.0;-72.0;-85.0;-70.0;-80.0;-80.0;-78.0;-86.0;1.0;3.1;00:02:34:614
388;-57.0;-47.0;-48.0;-73.0;-77.0;-61.0;-76.0;-81.0;-74.0;-85.0;-75.0;-82.0;1.0;3.1;00:02:34:825
390;-46.0;-55.0;-65.0;-74.0;-68.0;-67.0;-84.0;-70.0;-80.0;-79.0;-78.0;-86.0;1.0;3.1;00:02:35:036
392;-56.0;-52.0;-48.0;-73.0;-77.0;-72.0;-75.0;-81.0;-74.0;-84.0;-75.0;-85.0;1.0;3.1;00:02:35:251
396;-57.0;-52.0;-52.0;-73.0;-77.0;-72.0;-76.0;-81.0;-74.0;-84.0;-75.0;-85.0;1.0;3.1;00:02:35:676
398;-46.0;-47.0;-65.0;-76.0;-69.0;-67.0;-90.0;-74.0;-75.0;-80.0;-78.0;-82.0;1.0;3.1;00:02:35:882
400;-57.0;-50.0;-48.0;-73.0;-68.0;-72.0;-76.0;-81.0;-74.0;-84.0;-75.0;-86.0;1.0;3.1;00:02:36:094
402;-56.0;-47.0;-65.0;-74.0;-69.0;-67.0;-76.0;-74.0;-75.0;-80.0;-75.0;-82.0;1.0;3.1;00:02:36:300
404;-50.0;-56.0;-48.0;-72.0;-68.0;-72.0;-85.0;-81.0;-80.0;-84.0;-75.0;-86.0;1.0;3.1;00:02:36:514
406;-54.0;-47.0;-65.0;-74.0;-77.0;-67.0;-76.0;-74.0;-75.0;-80.0;-75.0;-82.0;1.0;3.1;00:02:36:722
408;-46.0;-58.0;-48.0;-74.0;-69.0;-72.0;-85.0;-70.0;-80.0;-85.0;-78.0;-86.0;1.0;3.1;00:02:36:936
410;-55.0;-47.0;-65.0;-73.0;-78.0;-67.0;-76.0;-74.0;-75.0;-79.0;-75.0;-83.0;1.0;3.1;00:02:37:146
412;-46.0;-55.0;-48.0;-60.0;-68.0;-72.0;-85.0;-70.0;-80.0;-84.0;-79.0;-86.0;1.0;3.1;00:02:37:353
418;-57.0;-47.0;-48.0;-74.0;-78.0;-60.0;-91.0;-81.0;-75.0;-80.0;-75.0;-82.0;1.0;3.1;00:02:37:978
422;-56.0;-47.0;-48.0;-73.0;-78.0;-60.0;-90.0;-81.0;-74.0;-85.0;-75.0;-82.0;1.0;3.1;00:02:38:390
424;-54.0;-55.0;-53.0;-74.0;-69.0;-70.0;-85.0;-70.0;-80.0;-79.0;-79.0;-86.0;1.0;3.1;00:02:38:601
426;-57.0;-47.0;-48.0;-74.0;-78.0;-61.0;-76.0;-81.0;-74.0;-85.0;-75.0;-85.0;1.0;3.1;00:02:38:815
430;-56.0;-52.0;-48.0;-73.0;-78.0;-72.0;-76.0;-81.0;-74.0;-84.0;-75.0;-87.0;1.0;3.1;00:02:39:231
434;-40.0;-55.0;-49.0;-64.0;-69.0;-72.0;-86.0;-69.0;-80.0;-80.0;-78.0;-85.0;1.0;3.1;00:02:39:746
438;-54.0;-55.0;-55.0;-74.0;-69.0;-72.0;-86.0;-70.0;-80.0;-79.0;-78.0;-85.0;1.0;3.1;00:02:40:170
440;-57.0;-47.0;-48.0;-74.0;-78.0;-60.0;-75.0;-81.0;-74.0;-84.0;-75.0;-82.0;1.0;3.1;00:02:40:381
442;-46.0;-55.0;-52.0;-74.0;-69.0;-67.0;-86.0;-70.0;-80.0;-79.0;-79.0;-86.0;1.0;3.1;00:02:40:594
444;-57.0;-47.0;-48.0;-73.0;-78.0;-60.0;-76.0;-81.0;-74.0;-84.0;-75.0;-85.0;1.0;3.1;00:02:40:803
446;-46.0;-55.0;-65.0;-74.0;-68.0;-67.0;-86.0;-70.0;-80.0;-79.0;-78.0;-86.0;1.0;3.1;00:02:41:010
448;-59.0;-52.0;-48.0;-74.0;-78.0;-72.0;-76.0;-81.0;-74.0;-85.0;-75.0;-86.0;1.0;3.1;00:02:41:217
452;-57.0;-52.0;-52.0;-73.0;-78.0;-72.0;-79.0;-81.0;-74.0;-84.0;-75.0;-86.0;1.0;3.1;00:02:41:633
456;-57.0;-54.0;-55.0;-73.0;-68.0;-72.0;-76.0;-81.0;-74.0;-84.0;-75.0;-86.0;1.0;3.1;00:02:42:048
458;-46.0;-47.0;-65.0;-74.0;-69.0;-67.0;-91.0;-74.0;-75.0;-79.0;-78.0;-83.0;1.0;3.1;00:02:42:256
460;-59.0;-55.0;-48.0;-73.0;-68.0;-72.0;-76.0;-81.0;-74.0;-85.0;-75.0;-85.0;1.0;3.1;00:02:42:466
462;-54.0;-47.0;-64.0;-74.0;-77.0;-67.0;-76.0;-74.0;-75.0;-85.0;-75.0;-82.0;1.0;3.1;00:02:42:685
464;-44.0;-56.0;-48.0;-66.0;-68.0;-72.0;-85.0;-67.0;-80.0;-84.0;-78.0;-86.0;1.0;3.1;00:02:42:892
466;-54.0;-53.0;-65.0;-73.0;-77.0;-67.0;-75.0;-74.0;-75.0;-80.0;-75.0;-82.0;1.0;3.1;00:02:43:103
468;-43.0;-56.0;-48.0;-66.0;-68.0;-72.0;-86.0;-70.0;-80.0;-85.0;-78.0;-86.0;1.0;3.1;00:02:43:310
470;-57.0;-47.0;-52.0;-73.0;-77.0;-66.0;-76.0;-74.0;-75.0;-80.0;-75.0;-82.0;1.0;3.1;00:02:43:518
472;-48.0;-55.0;-55.0;-74.0;-68.0;-72.0;-85.0;-70.0;-80.0;-80.0;-78.0;-86.0;1.0;3.1;00:02:43:731
474;-52.0;-47.0;-48.0;-73.0;-78.0;-61.0;-91.0;-81.0;-74.0;-80.0;-75.0;-82.0;1.0;3.1;00:02:43:939
476;-51.0;-55.0;-54.0;-74.0;-69.0;-72.0;-85.0;-70.0;-80.0;-80.0;-78.0;-85.0;1.0;3.1;00:02:44:143
480;-54.0;-56.0;-54.0;-74.0;-68.0;-67.0;-85.0;-70.0;-80.0;-80.0;-79.0;-86.0;1.0;3.1;00:02:44:556
482;-57.0;-47.0;-48.0;-73.0;-78.0;-61.0;-76.0;-81.0;-74.0;-84.0;-75.0;-82.0;1.0;3.1;00:02:44:761
484;-54.0;-55.0;-54.0;-74.0;-68.0;-67.0;-86.0;-70.0;-81.0;-80.0;-78.0;-85.0;1.0;3.1;00:02:44:965
486;-57.0;-47.0;-48.0;-73.0;-78.0;-61.0;-76.0;-81.0;-74.0;-84.0;-75.0;-86.0;1.0;3.1;00:02:45:178
490;-59.0;-52.0;-48.0;-73.0;-78.0;-72.0;-76.0;-81.0;-74.0;-84.0;-75.0;-86.0;1.0;3.1;00:02:45:597
494;-57.0;-52.0;-53.0;-73.0;-68.0;-72.0;-76.0;-81.0;-74.0;-84.0;-75.0;-86.0;1.0;3.1;00:02:46:018
498;-59.0;-55.0;-48.0;-74.0;-68.0;-72.0;-76.0;-80.0;-74.0;-85.0;-75.0;-85.0;1.0;3.1;00:02:46:441
500;-54.0;-47.0;-65.0;-74.0;-77.0;-67.0;-76.0;-74.0;-75.0;-79.0;-75.0;-82.0;1.0;3.1;00:02:46:649
502;-46.0;-55.0;-48.0;-66.0;-68.0;-73.0;-85.0;-67.0;-80.0;-84.0;-75.0;-86.0;1.0;3.1;00:02:46:858
504;-54.0;-52.0;-65.0;-75.0;-78.0;-67.0;-75.0;-74.0;-75.0;-79.0;-75.0;-82.0;1.0;3.1;00:02:47:070
506;-46.0;-56.0;-48.0;-65.0;-69.0;-72.0;-85.0;-70.0;-80.0;-85.0;-78.0;-86.0;1.0;3.1;00:02:47:273
508;-54.0;-53.0;-65.0;-73.0;-77.0;-67.0;-76.0;-75.0;-75.0;-80.0;-75.0;-82.0;1.0;3.1;00:02:47:479
512;-57.0;-47.0;-52.0;-73.0;-77.0;-67.0;-76.0;-74.0;-75.0;-80.0;-75.0;-82.0;1.0;3.1;00:02:47:893
514;-46.0;-56.0;-55.0;-74.0;-69.0;-72.0;-85.0;-70.0;-80.0;-80.0;-78.0;-85.0;1.0;3.1;00:02:48:101
516;-57.0;-47.0;-48.0;-73.0;-77.0;-72.0;-76.0;-81.0;-75.0;-80.0;-75.0;-82.0;1.0;3.1;00:02:48:307
520;-59.0;-47.0;-48.0;-73.0;-77.0;-61.0;-85.0;-81.0;-74.0;-84.0;-75.0;-83.0;1.0;3.1;00:02:48:724
524;-57.0;-47.0;-48.0;-73.0;-77.0;-60.0;-75.0;-81.0;-74.0;-84.0;-75.0;-86.0;1.0;3.1;00:02:49:150
528;-57.0;-52.0;-53.0;-73.0;-77.0;-72.0;-76.0;-81.0;-74.0;-85.0;-75.0;-86.0;1.0;3.1;00:02:49:576
532;-56.0;-52.0;-52.0;-73.0;-68.0;-72.0;-75.0;-81.0;-74.0;-84.0;-75.0;-86.0;1.0;3.1;00:02:49:996
534;-46.0;-47.0;-64.0;-74.0;-70.0;-67.0;-90.0;-74.0;-75.0;-80.0;-78.0;-83.0;1.0;3.1;00:02:50:205
536;-59.0;-56.0;-48.0;-73.0;-68.0;-72.0;-76.0;-81.0;-74.0;-84.0;-75.0;-86.0;1.0;3.1;00:02:50:406
538;-54.0;-55.0;-65.0;-74.0;-70.0;-67.0;-85.0;-74.0;-75.0;-80.0;-75.0;-82.0;1.0;3.1;00:02:50:614
540;-46.0;-56.0;-55.0;-74.0;-68.0;-67.0;-85.0;-70.0;-80.0;-80.0;-79.0;-86.0;1.0;3.1;00:02:50:931
542;-54.0;-52.0;-48.0;-73.0;-77.0;-72.0;-76.0;-81.0;-74.0;-84.0;-75.0;-86.0;1.0;3.1;00:02:51:148
546;-57.0;-52.0;-48.0;-64.0;-68.0;-72.0;-76.0;-81.0;-74.0;-84.0;-75.0;-86.0;1.0;3.1;00:02:51:559
550;-57.0;-52.0;-51.0;-73.0;-77.0;-72.0;-75.0;-81.0;-74.0;-84.0;-75.0;-86.0;1.0;3.1;00:02:51:974
558;-59.0;-56.0;-48.0;-73.0;-68.0;-72.0;-85.0;-81.0;-80.0;-84.0;-75.0;-86.0;1.0;3.1;00:02:52:806
560;-54.0;-47.0;-65.0;-74.0;-77.0;-67.0;-75.0;-74.0;-75.0;-80.0;-75.0;-82.0;1.0;3.1;00:02:53:013
564;-54.0;-50.0;-64.0;-73.0;-77.0;-67.0;-75.0;-74.0;-75.0;-80.0;-75.0;-82.0;1.0;3.1;00:02:53:442
566;-43.0;-55.0;-48.0;-66.0;-68.0;-72.0;-85.0;-70.0;-80.0;-85.0;-79.0;-86.0;1.0;3.1;00:02:53:655
570;-46.0;-47.0;-65.0;-74.0;-70.0;-67.0;-90.0;-74.0;-75.0;-80.0;-78.0;-82.0;1.0;3.1;00:02:54:174
572;-59.0;-56.0;-48.0;-73.0;-68.0;-72.0;-76.0;-81.0;-74.0;-85.0;-75.0;-86.0;1.0;3.1;00:02:54:389
574;-54.0;-47.0;-65.0;-74.0;-77.0;-67.0;-75.0;-74.0;-75.0;-80.0;-75.0;-82.0;1.0;3.1;00:02:54:604
576;-46.0;-55.0;-48.0;-64.0;-68.0;-72.0;-86.0;-67.0;-80.0;-84.0;-78.0;-86.0;1.0;3.1;00:02:54:812
578;-54.0;-52.0;-65.0;-74.0;-77.0;-67.0;-76.0;-74.0;-75.0;-80.0;-75.0;-83.0;1.0;3.1;00:02:55:022
580;-46.0;-56.0;-49.0;-74.0;-69.0;-72.0;-85.0;-70.0;-80.0;-84.0;-78.0;-86.0;1.0;3.1;00:02:55:237
582;-59.0;-47.0;-52.0;-73.0;-77.0;-67.0;-75.0;-77.0;-75.0;-80.0;-75.0;-82.0;1.0;3.1;00:02:55:445
584;-46.0;-55.0;-54.0;-66.0;-68.0;-72.0;-86.0;-70.0;-81.0;-80.0;-78.0;-86.0;1.0;3.1;00:02:55:650
586;-54.0;-47.0;-49.0;-67.0;-77.0;-72.0;-75.0;-81.0;-74.0;-80.0;-75.0;-82.0;1.0;3.1;00:02:55:858
594;-57.0;-47.0;-48.0;-73.0;-77.0;-60.0;-75.0;-81.0;-74.0;-86.0;-75.0;-82.0;1.0;3.1;00:02:56:698
598;-59.0;-53.0;-48.0;-73.0;-77.0;-72.0;-75.0;-81.0;-74.0;-84.0;-75.0;-86.0;1.0;3.1;00:02:57:117
602;-57.0;-52.0;-55.0;-73.0;-77.0;-72.0;-75.0;-81.0;-74.0;-84.0;-75.0;-86.0;1.0;3.1;00:02:57:538
604;-46.0;-47.0;-65.0;-74.0;-70.0;-67.0;-90.0;-74.0;-75.0;-79.0;-78.0;-82.0;1.0;3.1;00:02:57:747
606;-57.0;-52.0;-48.0;-73.0;-68.0;-72.0;-76.0;-81.0;-74.0;-84.0;-75.0;-86.0;1.0;3.1;00:02:57:952
608;-53.0;-47.0;-64.0;-74.0;-70.0;-67.0;-90.0;-74.0;-75.0;-79.0;-75.0;-82.0;1.0;3.1;00:02:58:164
610;-59.0;-55.0;-48.0;-74.0;-68.0;-72.0;-75.0;-81.0;-74.0;-84.0;-75.0;-86.0;1.0;3.1;00:02:58:367
612;-54.0;-47.0;-65.0;-74.0;-77.0;-67.0;-75.0;-74.0;-75.0;-80.0;-75.0;-82.0;1.0;3.1;00:02:58:573
614;-46.0;-55.0;-48.0;-74.0;-69.0;-73.0;-86.0;-67.0;-80.0;-84.0;-75.0;-86.0;1.0;3.1;00:02:58:777
616;-54.0;-52.0;-65.0;-74.0;-77.0;-67.0;-75.0;-74.0;-75.0;-80.0;-75.0;-82.0;1.0;3.1;00:02:58:992
618;-46.0;-56.0;-48.0;-69.0;-68.0;-72.0;-85.0;-69.0;-80.0;-85.0;-79.0;-86.0;1.0;3.1;00:02:59:211
620;-57.0;-47.0;-52.0;-73.0;-77.0;-67.0;-75.0;-74.0;-75.0;-85.0;-75.0;-82.0;1.0;3.1;00:02:59:420
622;-46.0;-56.0;-52.0;-74.0;-68.0;-72.0;-86.0;-70.0;-80.0;-79.0;-78.0;-86.0;1.0;3.1;00:02:59:628
624;-58.0;-47.0;-48.0;-73.0;-77.0;-73.0;-91.0;-81.0;-74.0;-80.0;-75.0;-82.0;1.0;3.1;00:02:59:839
626;-54.0;-55.0;-53.0;-74.0;-68.0;-72.0;-86.0;-70.0;-80.0;-80.0;-79.0;-86.0;1.0;3.1;00:03:00:046
628;-57.0;-47.0;-48.0;-73.0;-77.0;-60.0;-91.0;-81.0;-74.0;-84.0;-75.0;-82.0;1.0;3.1;00:03:00:255
630;-54.0;-56.0;-53.0;-74.0;-68.0;-67.0;-85.0;-69.0;-80.0;-80.0;-78.0;-86.0;1.0;3.1;00:03:00:466
632;-59.0;-47.0;-48.0;-73.0;-77.0;-61.0;-75.0;-81.0;-74.0;-84.0;-75.0;-82.0;1.0;3.1;00:03:00:672
634;-46.0;-55.0;-64.0;-74.0;-68.0;-67.0;-85.0;-70.0;-80.0;-79.0;-78.0;-86.0;1.0;3.1;00:03:00:881
636;-57.0;-52.0;-48.0;-73.0;-77.0;-72.0;-76.0;-81.0;-74.0;-85.0;-75.0;-86.0;1.0;3.1;00:03:01:094
644;-59.0;-55.0;-48.0;-73.0;-68.0;-72.0;-75.0;-81.0;-74.0;-85.0;-75.0;-86.0;1.0;3.1;00:03:01:942
648;-47.0;-55.0;-48.0;-66.0;-68.0;-72.0;-85.0;-67.0;-80.0;-85.0;-78.0;-86.0;1.0;3.1;00:03:02:365
650;-54.0;-53.0;-65.0;-74.0;-77.0;-67.0;-75.0;-74.0;-75.0;-79.0;-75.0;-82.0;1.0;3.1;00:03:02:567
652;-40.0;-56.0;-48.0;-64.0;-69.0;-72.0;-67.0;-69.0;-80.0;-84.0;-79.0;-85.0;1.0;3.1;00:03:02:774
654;-54.0;-52.0;-65.0;-73.0;-77.0;-67.0;-76.0;-74.0;-75.0;-79.0;-75.0;-82.0;1.0;3.1;00:03:02:981
656;-46.0;-55.0;-48.0;-65.0;-68.0;-72.0;-85.0;-70.0;-80.0;-84.0;-79.0;-85.0;1.0;3.1;00:03:03:188
658;-57.0;-47.0;-52.0;-73.0;-78.0;-67.0;-76.0;-74.0;-75.0;-80.0;-75.0;-82.0;1.0;3.1;00:03:03:394
660;-46.0;-56.0;-55.0;-65.0;-68.0;-72.0;-86.0;-70.0;-80.0;-79.0;-78.0;-87.0;1.0;3.1;00:03:03:600
664;-46.0;-56.0;-53.0;-74.0;-69.0;-72.0;-85.0;-70.0;-80.0;-80.0;-78.0;-86.0;1.0;3.1;00:03:04:014
666;-57.0;-47.0;-48.0;-74.0;-78.0;-60.0;-90.0;-81.0;-74.0;-84.0;-75.0;-82.0;1.0;3.1;00:03:04:225
670;-57.0;-47.0;-48.0;-74.0;-78.0;-60.0;-76.0;-81.0;-74.0;-84.0;-75.0;-82.0;1.0;3.1;00:03:04:645
674;-52.0;-72.0;-67.0;-71.0;-71.0;-79.0;-90.0;-76.0;-82.0;-89.0;-75.0;-83.0;1.0;3.6;00:04:12:937
676;-44.0;-59.0;-53.0;-72.0;-72.0;-70.0;-86.0;-75.0;-82.0;-90.0;-77.0;-81.0;1.0;3.6;00:04:13:148
682;-54.0;-47.0;-54.0;-75.0;-71.0;-69.0;-81.0;-78.0;-88.0;-89.0;-75.0;-83.0;1.0;3.6;00:04:13:785
686;-54.0;-49.0;-54.0;-75.0;-71.0;-69.0;-80.0;-78.0;-87.0;-90.0;-74.0;-83.0;1.0;3.6;00:04:14:210
690;-54.0;-73.0;-54.0;-75.0;-71.0;-70.0;-81.0;-78.0;-87.0;-89.0;-75.0;-80.0;1.0;3.6;00:04:14:629
696;-54.0;-45.0;-55.0;-75.0;-71.0;-80.0;-81.0;-78.0;-87.0;-90.0;-75.0;-83.0;1.0;3.6;00:04:15:357
700;-54.0;-47.0;-53.0;-75.0;-71.0;-69.0;-81.0;-78.0;-87.0;-89.0;-75.0;-83.0;1.0;3.6;00:04:15:782
704;-54.0;-47.0;-54.0;-75.0;-71.0;-69.0;-81.0;-78.0;-87.0;-90.0;-75.0;-83.0;1.0;3.6;00:04:16:204
708;-54.0;-72.0;-53.0;-75.0;-71.0;-70.0;-81.0;-78.0;-87.0;-89.0;-75.0;-81.0;1.0;3.6;00:04:16:612
712;-54.0;-73.0;-54.0;-75.0;-71.0;-70.0;-81.0;-78.0;-88.0;-91.0;-75.0;-80.0;1.0;3.6;00:04:17:031
716;-54.0;-73.0;-57.0;-75.0;-72.0;-70.0;-81.0;-78.0;-87.0;-91.0;-75.0;-81.0;1.0;3.6;00:04:17:450
720;-49.0;-59.0;-53.0;-75.0;-72.0;-70.0;-81.0;-78.0;-88.0;-90.0;-75.0;-80.0;1.0;3.6;00:04:17:868
728;-48.0;-59.0;-54.0;-71.0;-72.0;-70.0;-86.0;-75.0;-82.0;-90.0;-75.0;-80.0;1.0;3.6;00:04:18:684
730;-52.0;-72.0;-68.0;-71.0;-71.0;-81.0;-90.0;-76.0;-82.0;-90.0;-75.0;-83.0;1.0;3.6;00:04:18:892
732;-43.0;-59.0;-53.0;-77.0;-72.0;-70.0;-86.0;-75.0;-82.0;-90.0;-77.0;-81.0;1.0;3.6;00:04:19:106
738;-54.0;-72.0;-57.0;-74.0;-72.0;-70.0;-81.0;-78.0;-87.0;-90.0;-75.0;-81.0;1.0;3.6;00:04:19:838
742;-52.0;-59.0;-54.0;-74.0;-72.0;-70.0;-86.0;-78.0;-87.0;-91.0;-75.0;-81.0;1.0;3.6;00:04:20:258
746;-44.0;-59.0;-54.0;-76.0;-72.0;-71.0;-87.0;-76.0;-82.0;-90.0;-75.0;-81.0;1.0;3.6;00:04:20:675
750;-49.0;-59.0;-54.0;-76.0;-72.0;-71.0;-86.0;-75.0;-82.0;-91.0;-77.0;-80.0;1.0;3.6;00:04:21:093
752;-53.0;-50.0;-68.0;-74.0;-71.0;-81.0;-90.0;-76.0;-82.0;-90.0;-75.0;-83.0;1.0;3.6;00:04:21:298
756;-54.0;-49.0;-54.0;-74.0;-71.0;-79.0;-91.0;-76.0;-88.0;-89.0;-75.0;-83.0;1.0;3.6;00:04:21:714
760;-54.0;-49.0;-54.0;-74.0;-70.0;-70.0;-81.0;-78.0;-90.0;-91.0;-75.0;-83.0;1.0;3.6;00:04:22:142
764;-54.0;-50.0;-54.0;-74.0;-71.0;-69.0;-80.0;-78.0;-88.0;-91.0;-75.0;-83.0;1.0;3.6;00:04:22:565
768;-54.0;-73.0;-54.0;-74.0;-71.0;-70.0;-80.0;-78.0;-88.0;-91.0;-75.0;-80.0;1.0;3.6;00:04:22:979
772;-54.0;-73.0;-53.0;-73.0;-71.0;-70.0;-80.0;-78.0;-87.0;-90.0;-75.0;-80.0;1.0;3.6;00:04:23:394
778;-48.0;-49.0;-68.0;-71.0;-76.0;-83.0;-89.0;-76.0;-82.0;-86.0;-92.0;-94.0;1.0;3.6;00:04:24:014
780;-49.0;-59.0;-54.0;-73.0;-72.0;-70.0;-81.0;-78.0;-88.0;-91.0;-75.0;-80.0;1.0;3.6;00:04:24:224
784;-43.0;-59.0;-53.0;-73.0;-72.0;-70.0;-87.0;-78.0;-83.0;-91.0;-75.0;-81.0;1.0;3.6;00:04:24:636
786;-52.0;-50.0;-68.0;-71.0;-71.0;-83.0;-89.0;-76.0;-81.0;-91.0;-75.0;-83.0;1.0;3.6;00:04:24:850
788;-49.0;-59.0;-54.0;-78.0;-72.0;-70.0;-86.0;-75.0;-83.0;-90.0;-92.0;-80.0;1.0;3.6;00:04:25:058
802;-54.0;-45.0;-53.0;-74.0;-70.0;-69.0;-81.0;-78.0;-89.0;-91.0;-75.0;-83.0;1.0;3.6;00:04:26:534
806;-54.0;-73.0;-54.0;-74.0;-71.0;-70.0;-80.0;-78.0;-88.0;-90.0;-75.0;-80.0;1.0;3.6;00:04:26:954
810;-54.0;-73.0;-54.0;-74.0;-71.0;-70.0;-81.0;-78.0;-88.0;-90.0;-75.0;-80.0;1.0;3.6;00:04:27:367
814;-54.0;-67.0;-54.0;-74.0;-71.0;-70.0;-80.0;-78.0;-88.0;-91.0;-75.0;-80.0;1.0;3.6;00:04:27:790
818;-51.0;-59.0;-54.0;-74.0;-71.0;-70.0;-86.0;-78.0;-88.0;-90.0;-75.0;-80.0;1.0;3.6;00:04:28:209
822;-47.0;-59.0;-53.0;-74.0;-71.0;-70.0;-86.0;-75.0;-83.0;-91.0;-75.0;-81.0;1.0;3.6;00:04:28:619
824;-56.0;-73.0;-68.0;-71.0;-71.0;-81.0;-89.0;-76.0;-81.0;-86.0;-75.0;-94.0;1.0;3.6;00:04:28:833
826;-47.0;-59.0;-53.0;-71.0;-72.0;-70.0;-86.0;-75.0;-83.0;-91.0;-76.0;-80.0;1.0;3.6;00:04:29:046
828;-54.0;-50.0;-55.0;-74.0;-71.0;-81.0;-88.0;-76.0;-87.0;-91.0;-75.0;-83.0;1.0;3.6;00:04:29:265
832;-54.0;-49.0;-54.0;-74.0;-70.0;-69.0;-81.0;-78.0;-87.0;-91.0;-75.0;-83.0;1.0;3.6;00:04:29:684
836;-54.0;-49.0;-54.0;-75.0;-70.0;-70.0;-80.0;-78.0;-88.0;-91.0;-74.0;-83.0;1.0;3.6;00:04:30:105
840;-54.0;-72.0;-54.0;-76.0;-70.0;-71.0;-87.0;-76.0;-87.0;-90.0;-75.0;-80.0;1.0;3.6;00:04:30:525
844;-54.0;-72.0;-56.0;-75.0;-70.0;-70.0;-80.0;-78.0;-87.0;-91.0;-75.0;-80.0;1.0;3.6;00:04:30:955
848;-54.0;-71.0;-54.0;-76.0;-71.0;-71.0;-80.0;-78.0;-87.0;-91.0;-75.0;-80.0;1.0;3.6;00:04:31:369
852;-47.0;-59.0;-53.0;-74.0;-71.0;-70.0;-86.0;-78.0;-82.0;-91.0;-74.0;-80.0;1.0;3.6;00:04:31:792
854;-54.0;-72.0;-68.0;-72.0;-70.0;-79.0;-90.0;-75.0;-81.0;-90.0;-77.0;-83.0;1.0;3.6;00:04:32:011
856;-47.0;-59.0;-54.0;-75.0;-71.0;-71.0;-86.0;-75.0;-82.0;-91.0;-77.0;-81.0;1.0;3.6;00:04:32:216
858;-54.0;-49.0;-55.0;-75.0;-71.0;-80.0;-80.0;-76.0;-82.0;-91.0;-75.0;-83.0;1.0;3.6;00:04:32:435
866;-54.0;-49.0;-54.0;-74.0;-71.0;-69.0;-81.0;-78.0;-88.0;-90.0;-75.0;-83.0;1.0;3.6;00:04:33:263
872;-47.0;-71.0;-67.0;-71.0;-71.0;-81.0;-91.0;-75.0;-82.0;-86.0;-77.0;-80.0;1.0;3.6;00:04:33:891
874;-47.0;-59.0;-53.0;-77.0;-71.0;-70.0;-87.0;-75.0;-82.0;-91.0;-77.0;-80.0;1.0;3.6;00:04:34:204
876;-52.0;-72.0;-68.0;-74.0;-71.0;-81.0;-90.0;-75.0;-81.0;-91.0;-75.0;-83.0;1.0;3.6;00:04:34:417
884;-54.0;-49.0;-53.0;-74.0;-71.0;-69.0;-81.0;-78.0;-88.0;-86.0;-75.0;-94.0;1.0;3.6;00:04:35:252
888;-54.0;-49.0;-53.0;-74.0;-71.0;-69.0;-80.0;-78.0;-88.0;-90.0;-75.0;-83.0;1.0;3.6;00:04:35:665
892;-54.0;-45.0;-54.0;-74.0;-71.0;-69.0;-80.0;-78.0;-87.0;-90.0;-75.0;-83.0;1.0;3.6;00:04:36:085
896;-54.0;-72.0;-54.0;-74.0;-71.0;-71.0;-80.0;-78.0;-88.0;-90.0;-75.0;-80.0;1.0;3.6;00:04:36:509
900;-54.0;-72.0;-56.0;-74.0;-72.0;-71.0;-80.0;-78.0;-88.0;-91.0;-75.0;-81.0;1.0;3.6;00:04:36:925
904;-49.0;-59.0;-54.0;-74.0;-71.0;-71.0;-80.0;-78.0;-88.0;-91.0;-75.0;-81.0;1.0;3.6;00:04:37:341
908;-48.0;-59.0;-54.0;-76.0;-71.0;-71.0;-87.0;-75.0;-82.0;-91.0;-78.0;-80.0;1.0;3.6;00:04:37:765
910;-52.0;-72.0;-68.0;-72.0;-71.0;-81.0;-91.0;-76.0;-81.0;-91.0;-75.0;-83.0;1.0;3.6;00:04:37:974
914;-54.0;-49.0;-55.0;-74.0;-71.0;-81.0;-90.0;-75.0;-81.0;-86.0;-75.0;-95.0;1.0;3.6;00:04:38:402
918;-54.0;-49.0;-55.0;-74.0;-71.0;-81.0;-91.0;-75.0;-88.0;-91.0;-75.0;-83.0;1.0;3.6;00:04:38:810
920;-49.0;-59.0;-56.0;-74.0;-71.0;-71.0;-86.0;-75.0;-82.0;-86.0;-77.0;-81.0;1.0;3.6;00:04:39:026
922;-54.0;-49.0;-54.0;-74.0;-71.0;-69.0;-81.0;-78.0;-88.0;-91.0;-75.0;-83.0;1.0;3.6;00:04:39:233
926;-54.0;-50.0;-54.0;-73.0;-71.0;-69.0;-81.0;-78.0;-88.0;-91.0;-75.0;-83.0;1.0;3.6;00:04:39:659
